  350   18322
   88      91    2503 79
   88      93    4132 66
   88      99    4234 39
   88     101    4307 48
   88     103    1792 32
   88     105    4276 38
   88     106    4442 82
   88     107    4714 84
   88     108     212 11
   88     109    2691 18
   88     110    3794 13
   88     111    8121 54
   88     112    7403 61
   88     115    8645 90
   88     116    8790 85
   88     121    4002 1
   88     124    4658 63
   88     125    8701 33
   88     129    3456 42
   88     134    7098 80
   88     135    6923 38
   88     136    5006 35
   88     139    5367 59
   88     140    7969 32
   88     142    7773 1
   88     144    2008 80
   88     149    2245 82
   88     152    5864 98
   88     153    1242 39
   88     156    7890 86
   88     168    6528 4
   88     171    7980 5
   88     174    6710 62
   88     182    9372 67
   88     186     349 43
   88     191    9051 92
   88     199    9795 3
   88     200     372 73
   88     201    1257 97
   88     204     933 91
   88     205    2601 42
   88     211    6482 14
   88     213    5084 20
   88     215    1344 91
   88     218     963 37
   88     222    9842 90
   88     224      60 48
   88     230    2660 61
   88     231    5196 95
   88     235    8404 56
   88     236     815 100
   88     239    8289 64
   88     247    7934 88
   88     250    8042 58
   88     252    1662 44
   88     254    2413 25
   88     255    1604 40
   88     257    9177 38
   88     259    7589 63
   88     260    9718 38
   88     264    2482 68
   88     276    7925 62
   88     278    8011 9
   88     284    6976 87
   88     285    5456 9
   88     289    6937 65
   88     290    6401 72
   88     298    8553 64
   88     301    8828 20
   88     303    7043 99
   88     304    3961 31
   88     305    5429 24
   88     313    1720 94
   88     315    5093 13
   88     316    1853 92
   88     317    2717 37
   88     319      76 2
   88     321    8997 44
   88     322    2243 32
   88     324    7955 24
   88     325    5336 7
   88     327    9404 75
   88     331    2480 27
   88     332    1509 58
   88     333    4049 16
   88     335    8236 94
   88     344     539 76
   88     345    6612 68
   88     346    9454 34
   88     349    2303 88
   89      91    4902 99
   89      93    9440 48
   89      94    3517 80
   89      98    6163 77
   89     100    1272 26
   89     105    1666 67
   89     107    4089 49
   89     112    2902 10
   89     118    2331 88
   89     119    9565 37
   89     121    4380 38
   89     123    1698 51
   89     130    9214 28
   89     136    9744 50
   89     137    1651 52
   89     138    1487 62
   89     140    6379 90
   89     142    8600 49
   89     145    7046 51
   89     147    8902 68
   89     149     560 18
   89     157    8070 100
   89     162    1094 25
   89     166     263 66
   89     167    2735 38
   89     176    1505 23
   89     177    5039 69
   89     187    4126 44
   89     188    1547 44
   89     204     231 36
   89     208     143 18
   89     211    5567 2
   89     219    4199 57
   89     220    8140 1
   89     223     823 7
   89     226    9077 57
   89     228    6906 92
   89     230    1109 38
   89     231    7339 22
   89     232    6833 43
   89     233    8160 6
   89     235    3775 20
   89     239    3887 93
   89     240    2942 97
   89     243    7095 55
   89     247    7944 33
   89     248    6089 57
   89     249    9389 21
   89     251    7385 67
   89     253     621 21
   89     255    6847 13
   89     256    5582 24
   89     260    2328 41
   89     262    8695 12
   89     266    4745 45
   89     268    7713 100
   89     271     840 83
   89     276    3774 4
   89     280    7312 78
   89     282    7387 44
   89     283    1435 79
   89     285    7023 43
   89     287    2092 98
   89     290    8982 65
   89     295     156 74
   89     296    3500 37
   89     298    5023 15
   89     300    5598 90
   89     305    5154 79
   89     315    1333 7
   89     318    1518 98
   89     325    1539 16
   89     328    3120 95
   89     331    1565 73
   89     335    3247 1
   89     337    4963 25
   89     341     405 19
   89     343    2447 61
   90      95    1388 65
   90      99    5311 87
   90     103    3572 92
   90     107    1032 9
   90     112    5500 40
   90     114    8657 93
   90     117    3246 55
   90     118     144 77
   90     119     732 13
   90     122    8963 87
   90     123     243 55
   90     124    5367 51
   90     130    6853 52
   90     132     874 60
   90     134    3511 57
   90     136    7827 99
   90     140    4172 71
   90     143    1854 16
   90     144    9425 86
   90     147    4185 55
   90     148    7034 12
   90     150    8069 26
   90     152    4273 27
   90     154    1923 52
   90     156    8271 53
   90     161    3187 63
   90     162    4087 4
   90     163    5946 4
   90     167    5877 85
   90     179     654 10
   90     181    3555 25
   90     183    5116 95
   90     189    2036 82
   90     195    1822 8
   90     196    5397 28
   90     201     735 40
   90     202    9948 100
   90     210    6681 32
   90     212    6291 37
   90     216    7831 14
   90     223     496 84
   90     230    1509 26
   90     233    1974 35
   90     234    5282 16
   90     237    8475 92
   90     242    2158 52
   90     248     370 74
   90     260    5335 22
   90     263    2914 81
   90     267    7123 55
   90     273    3064 11
   90     279    9771 49
   90     281    7493 78
   90     283    2761 69
   90     284    2010 71
   90     287    9877 44
   90     289    4972 53
   90     292    3667 98
   90     293    4066 8
   90     294    9231 28
   90     295     119 68
   90     296    5300 37
   90     309    4791 98
   90     311    1168 64
   90     312     375 73
   90     313    9725 5
   90     314    8647 69
   90     318    2231 80
   90     321    9076 60
   90     327      16 88
   90     331     672 33
   90     333    9267 2
   90     338    9120 22
   90     339    1903 40
   90     340    5806 97
   90     343    4585 89
   90     350     493 44
   91      96    4743 26
   91      98    4002 36
   91      99    7473 78
   91     101    3798 99
   91     111    6917 97
   91     117    7136 15
   91     121    7687 51
   91     124     405 52
   91     126    6686 68
   91     129    9562 46
   91     134    7003 19
   91     138    7440 8
   91     141    5716 24
   91     143    6141 75
   91     144    5949 79
   91     151    3056 83
   91     152    1567 68
   91     153    4919 49
   91     154    6856 89
   91     166    1174 93
   91     171     770 41
   91     173    9208 65
   91     179    1409 84
   91     181    9759 7
   91     184    2989 55
   91     187    1188 47
   91     192     233 61
   91     195    6476 26
   91     197    6109 24
   91     198    2913 88
   91     209    8464 66
   91     212    7947 37
   91     215    4533 43
   91     218    8912 20
   91     220    7023 24
   91     221    2608 12
   91     226      40 5
   91     227    6887 57
   91     230    8438 78
   91     231    4632 52
   91     234    2227 32
   91     238    1343 67
   91     244    9439 41
   91     255    4214 45
   91     260    6865 78
   91     262     930 57
   91     265    7400 15
   91     268    9033 74
   91     269    2289 94
   91     270    4302 48
   91     272    4446 9
   91     282    3657 27
   91     289     278 99
   91     296    7611 77
   91     297    9094 49
   91     298     914 48
   91     299    1278 93
   91     301     202 34
   91     305    2112 24
   91     306    9888 92
   91     308    4707 94
   91     309    1786 99
   91     311    2111 49
   91     314    1564 33
   91     321    1272 84
   91     322    2423 37
   91     330    8303 37
   91     331    6855 42
   91     332    2797 17
   91     333    7382 48
   91     341    4929 44
   91     344    1629 81
   91     346    4786 77
   91     349    5484 100
   92      93    7593 42
   92      95    3588 33
   92      97    9861 89
   92     100    8841 71
   92     101    4818 80
   92     103    4003 63
   92     104    5362 47
   92     108    2575 90
   92     110    5873 75
   92     119    3574 11
   92     122    3771 14
   92     127     857 31
   92     128    7647 95
   92     131    1637 24
   92     134    3254 99
   92     144    9448 17
   92     145    9687 7
   92     153    6104 71
   92     156    9346 58
   92     160    8984 32
   92     161    1884 42
   92     162    4282 81
   92     169    4815 57
   92     171    8961 75
   92     175    5131 36
   92     176    2504 75
   92     178    2042 20
   92     179     411 24
   92     180    7002 58
   92     183    7848 86
   92     186    2614 61
   92     187    3295 69
   92     189     501 90
   92     190     153 92
   92     193    2325 42
   92     205    1336 32
   92     211    5416 29
   92     213    8439 63
   92     215    6229 52
   92     217    8414 88
   92     220    6258 44
   92     221    9301 4
   92     224    9473 93
   92     228    4785 83
   92     229    5218 68
   92     232    8230 12
   92     237    8735 74
   92     241    8497 14
   92     250    8430 52
   92     253    4018 85
   92     255    7371 94
   92     260    3499 93
   92     261    1195 31
   92     271    8828 31
   92     274    3128 56
   92     275    2136 15
   92     276    1151 61
   92     277    3414 90
   92     279     901 68
   92     281     631 89
   92     285    6547 69
   92     291    7271 71
   92     292     255 15
   92     295    1019 14
   92     296    7628 23
   92     297    8758 63
   92     299    6124 43
   92     304    1706 75
   92     307    3961 74
   92     309    8355 67
   92     313    9799 37
   92     317    2978 74
   92     318    1592 89
   92     325    3896 36
   92     330    6506 44
   92     332    7038 98
   92     333    1732 90
   92     336    6120 30
   92     340    3849 63
   92     343      75 85
   92     348    3771 32
   93      95    8553 69
   93      97    9497 89
   93      99    2366 1
   93     100    6294 2
   93     103    7621 23
   93     107    6005 76
   93     108    6698 33
   93     111    2337 2
   93     112    8080 92
   93     116    6187 45
   93     118    3803 68
   93     119     727 82
   93     120    8474 80
   93     121    7271 87
   93     132     655 16
   93     133    2088 34
   93     134    3629 92
   93     135    9864 19
   93     137    1158 23
   93     143    9327 3
   93     145    1406 20
   93     149    3912 7
   93     150    4173 6
   93     162    5600 88
   93     166    2579 24
   93     168    8580 79
   93     169    1071 89
   93     174    7936 5
   93     176    8677 67
   93     181    9902 56
   93     182    2166 59
   93     183    2722 12
   93     184    4995 89
   93     190    9952 69
   93     191    5697 43
   93     194    8644 70
   93     195    2555 57
   93     198    2561 38
   93     200    9849 91
   93     203    2333 85
   93     208    2838 93
   93     209    3020 66
   93     211    6591 29
   93     213    7369 33
   93     216    2171 88
   93     218    1844 94
   93     219    3062 76
   93     222    1644 2
   93     225    5457 59
   93     234    2212 98
   93     240    5311 12
   93     241    5065 86
   93     245    8533 45
   93     249    6360 94
   93     250    4047 45
   93     251    8835 10
   93     253    2345 99
   93     257    9385 98
   93     260    6011 22
   93     261    8559 82
   93     262    2275 66
   93     263    2249 11
   93     265    6005 56
   93     267    3842 15
   93     271    7654 65
   93     272    1102 90
   93     276    8973 99
   93     279    3251 97
   93     280    2914 44
   93     281    9820 67
   93     286    9339 7
   93     288     160 8
   93     291    1076 6
   93     294    1064 83
   93     298    1616 40
   93     299    7464 72
   93     302    4044 39
   93     303    7776 41
   93     307      54 53
   93     309    7523 6
   93     311    7871 83
   93     313    4662 9
   93     314    5660 98
   93     315    7099 61
   93     319    9039 48
   93     320    6245 59
   93     321    4509 48
   93     322    7299 73
   93     325     146 71
   93     330    6196 22
   93     333    1912 39
   93     337    6473 27
   93     338    8446 4
   93     343    5633 60
   93     346    3543 58
   94      95    3170 60
   94      98    3696 67
   94     100     379 30
   94     110    5255 33
   94     111    2821 94
   94     112    8347 80
   94     114    3675 5
   94     117    7866 78
   94     118    9592 42
   94     119    4026 30
   94     126     613 52
   94     127    5438 84
   94     132    2485 40
   94     133    7064 37
   94     135    4373 35
   94     137    7129 24
   94     143     829 56
   94     144    6897 36
   94     150    8804 96
   94     152    2568 2
   94     154    6045 11
   94     156    5600 25
   94     159    9603 8
   94     162      91 97
   94     166    5452 57
   94     168    6024 88
   94     169    2002 94
   94     170    4695 21
   94     172      31 55
   94     174    5163 1
   94     177      71 19
   94     178    2510 39
   94     184    5892 12
   94     189    6859 3
   94     193    9777 4
   94     197     633 58
   94     200    2077 91
   94     202    6725 86
   94     207    7494 12
   94     212    8940 82
   94     215    3609 84
   94     217    9928 86
   94     221    2561 59
   94     230     688 8
   94     234    4085 53
   94     235    4942 31
   94     238    7751 8
   94     239    2635 74
   94     250    9893 46
   94     252    5393 30
   94     254    1661 52
   94     259    8181 98
   94     260    6347 69
   94     261     286 26
   94     274    2169 77
   94     276    5637 7
   94     281    7664 68
   94     285    2589 22
   94     286    5044 84
   94     289     173 39
   94     297    3898 8
   94     302    3511 44
   94     307    1404 66
   94     308    4708 50
   94     310    1829 97
   94     311    3230 13
   94     314     298 2
   94     318    9084 30
   94     321    9991 66
   94     325     660 15
   94     327     812 49
   94     331    8534 44
   94     333    7515 58
   94     340    8156 9
   94     342    4185 22
   94     347    3117 29
   95      98    1104 38
   95     102    6686 69
   95     103    9538 40
   95     107    6885 19
   95     108    3259 52
   95     109    2390 35
   95     113     822 61
   95     114    2993 36
   95     116    7701 18
   95     117    1747 44
   95     118    3033 78
   95     129    1249 59
   95     131    1384 19
   95     134    1375 56
   95     143    4749 10
   95     144    4227 18
   95     146    3188 34
   95     148     944 32
   95     149    3150 63
   95     154    9598 21
   95     157    7581 53
   95     166    1376 44
   95     173    5163 35
   95     190    2097 35
   95     197    3979 32
   95     198    4932 67
   95     200    2321 24
   95     202    8633 60
   95     209    8009 55
   95     220    8179 21
   95     222    6044 98
   95     225    4242 100
   95     226    8048 90
   95     227    7428 27
   95     228    7832 85
   95     229    5341 26
   95     236    7215 22
   95     240    3712 33
   95     244    7764 95
   95     246    9371 96
   95     254    2798 23
   95     255    6247 51
   95     256    8641 88
   95     257    6651 61
   95     275    8893 62
   95     277    8715 21
   95     278    3481 91
   95     289    3587 26
   95     295    6958 45
   95     298    5382 48
   95     310    9140 53
   95     312    4741 10
   95     313    6916 14
   95     317    2252 62
   95     321    2176 77
   95     327    3283 78
   95     329    3796 30
   95     330    6637 97
   95     331    1809 30
   95     336    9819 18
   95     340    9187 86
   95     341    5716 31
   95     347    3485 5
   95     348    9159 80
   95     350    1448 29
   96      97    6721 8
   96      98    3004 10
   96      99    5390 42
   96     103    2302 69
   96     107    1455 85
   96     108    2630 68
   96     114    3106 7
   96     115    7845 28
   96     118    4001 38
   96     120    1632 93
   96     121    7651 26
   96     122    7866 67
   96     125    7701 78
   96     132    8066 47
   96     136    5987 11
   96     137    1583 77
   96     138    7416 61
   96     142    2386 63
   96     146    9157 1
   96     147    2116 65
   96     149    7870 70
   96     154    3030 44
   96     159    7436 1
   96     160    8710 9
   96     161    8551 74
   96     164    9664 79
   96     165      49 5
   96     167    3711 92
   96     173     810 90
   96     177    3722 54
   96     178    8866 83
   96     183    4098 60
   96     187    8163 54
   96     189    6325 3
   96     194    3945 69
   96     197    8681 10
   96     202    6849 62
   96     204    5403 36
   96     205    8727 85
   96     206    5422 97
   96     208      76 92
   96     210     692 60
   96     212    7668 66
   96     213    4746 72
   96     215    5295 78
   96     221    1531 1
   96     223    4165 23
   96     225    3862 38
   96     226    4010 40
   96     227    4723 21
   96     235    2197 43
   96     237    6620 49
   96     240    8857 37
   96     242    3380 16
   96     243    2224 10
   96     244    2445 28
   96     245    1778 64
   96     254    6471 75
   96     258    1515 57
   96     259    4524 28
   96     261     585 30
   96     262    7550 35
   96     265    6118 81
   96     266    2363 33
   96     267     296 39
   96     272    5551 7
   96     273    1069 23
   96     282    4536 41
   96     284    3593 61
   96     285     873 94
   96     287    6678 2
   96     288    7892 25
   96     291    1840 83
   96     296    4646 87
   96     298    1667 7
   96     301    4244 86
   96     302    1216 78
   96     305    2962 2
   96     309    2579 100
   96     310    2152 37
   96     311     464 42
   96     312    9496 82
   96     313    3752 40
   96     314    5362 36
   96     318    9896 15
   96     326    5287 36
   96     329    3997 78
   96     339    6181 59
   96     340    7029 61
   96     343     137 97
   96     348    4889 50
   97     100    5932 71
   97     106    1010 34
   97     109     592 59
   97     110    9164 43
   97     115    9701 54
   97     116    6563 32
   97     133    3087 31
   97     134    1478 92
   97     139    7317 23
   97     140    5813 22
   97     142     510 34
   97     143    1423 48
   97     147    5814 9
   97     148    5920 53
   97     154    8735 46
   97     156    4083 66
   97     158    5893 93
   97     159     739 41
   97     165    5318 94
   97     171     867 70
   97     188    8953 7
   97     191    8215 85
   97     192    2994 13
   97     193    2162 94
   97     196    5543 86
   97     197    2360 9
   97     205    2070 57
   97     206    6750 28
   97     209    3934 99
   97     212     988 48
   97     213    2724 85
   97     219    2265 99
   97     221    7881 35
   97     222    7936 51
   97     230    4635 19
   97     231    9437 73
   97     237    9073 59
   97     238    2266 74
   97     241    4886 74
   97     242    5331 65
   97     247    6535 95
   97     252    4966 53
   97     253    6632 93
   97     255    5901 5
   97     261    8202 100
   97     265    8081 28
   97     272    4356 58
   97     273    8631 66
   97     276    6934 66
   97     277     230 50
   97     279     456 9
   97     281    7773 41
   97     286    8492 30
   97     290     232 4
   97     297    4058 67
   97     303     881 7
   97     306     450 90
   97     309    3849 93
   97     310    5380 49
   97     314    1547 17
   97     316    2616 50
   97     319    2259 63
   97     320    6311 75
   97     322    8763 36
   97     325    9138 35
   97     326    4410 72
   97     329    7396 80
   97     330    7725 78
   97     331    5422 30
   97     332    3732 37
   97     333     218 90
   97     334    3587 86
   97     339     248 12
   97     340    9026 44
   97     344    8403 79
   98      99    1189 84
   98     104    3197 6
   98     116    3277 15
   98     124    6381 11
   98     128    1520 94
   98     131    5637 95
   98     134    1804 34
   98     135    7977 78
   98     138    3656 42
   98     139    5581 63
   98     145    3014 38
   98     146    8975 63
   98     147    3355 57
   98     149    6285 42
   98     154     692 57
   98     156    8869 17
   98     163    3958 67
   98     166    4179 19
   98     172    2787 3
   98     173    7676 76
   98     183     475 91
   98     189    2414 5
   98     192    3789 4
   98     193    6239 30
   98     194    2538 61
   98     197    3303 27
   98     202    2593 33
   98     203    1031 21
   98     213     652 8
   98     215    1431 41
   98     219    1387 21
   98     224    2375 14
   98     228    2668 9
   98     230    1859 51
   98     231    5636 80
   98     233    6808 82
   98     234    5523 31
   98     244    3484 19
   98     246    1681 19
   98     247    3549 79
   98     251    9599 97
   98     256    3308 48
   98     257    3657 44
   98     259    5967 56
   98     265    8268 57
   98     268    3223 43
   98     269    2521 32
   98     272    2968 1
   98     274    5294 4
   98     277    2482 36
   98     281    2659 71
   98     285    3463 20
   98     286    4524 26
   98     296    6918 45
   98     297    8584 71
   98     301    2013 83
   98     307    5176 44
   98     308     893 80
   98     313    6844 23
   98     314    4521 90
   98     320    1070 29
   98     324     758 51
   98     329    7090 19
   98     335    1032 58
   98     337    4015 12
   98     341    9764 23
   98     342    8887 43
   98     343    5240 86
   98     344     183 37
   98     347    5718 75
   99     105    7011 66
   99     107    7211 36
   99     110     151 72
   99     113    1499 53
   99     117    2922 98
   99     120    1126 10
   99     131    5988 31
   99     137    9231 25
   99     138    4027 48
   99     140    2286 15
   99     144     439 85
   99     148     831 45
   99     150    7645 93
   99     155    9814 5
   99     156    2669 36
   99     159    7703 53
   99     160    5942 19
   99     164    8407 75
   99     170    8428 19
   99     173    1413 68
   99     174    1713 27
   99     175    1778 42
   99     178    2639 34
   99     179    9633 1
   99     183    2485 77
   99     189    6599 4
   99     191    5065 21
   99     193    4561 23
   99     195    7073 71
   99     198     733 7
   99     200    3054 100
   99     213    4933 56
   99     216    5138 75
   99     221    6725 8
   99     222    4573 35
   99     223    9378 61
   99     228    6836 98
   99     238    4854 78
   99     250    4270 62
   99     252    8949 59
   99     253    4784 52
   99     255    4215 54
   99     256    9829 59
   99     260    5933 1
   99     269    6094 100
   99     273    9319 58
   99     274    7457 35
   99     276    2820 75
   99     285     488 94
   99     288    7688 31
   99     304    3095 44
   99     306     310 35
   99     317    4588 2
   99     318    9495 1
   99     327    4452 43
   99     329    2442 90
   99     331    3491 21
   99     337    6174 61
   99     341    7108 28
   99     342     850 33
   99     343    8853 21
   99     348    1770 28
  100     102    6313 15
  100     103    7048 73
  100     110    4951 41
  100     113    3369 40
  100     114    9266 48
  100     119    6018 43
  100     122    7791 17
  100     125    8470 54
  100     137    6201 21
  100     139    7083 62
  100     142    1369 97
  100     144    5316 84
  100     146    2009 43
  100     147    2037 23
  100     148    9060 1
  100     150    9894 23
  100     156    1446 24
  100     160    9198 7
  100     165     279 83
  100     166    1763 42
  100     167    5479 57
  100     172     425 49
  100     175    4334 76
  100     178    4526 53
  100     182     855 30
  100     183    2089 84
  100     184    7445 72
  100     190    5808 99
  100     192    8032 76
  100     195     589 60
  100     201    7712 99
  100     206     860 89
  100     208    8934 52
  100     209    8261 30
  100     213    1879 32
  100     224    2291 69
  100     228    9851 45
  100     230    9602 48
  100     236    5403 45
  100     237    5077 21
  100     239    8695 41
  100     240    9600 56
  100     245    7937 17
  100     250    4293 98
  100     253    6610 70
  100     257    2536 58
  100     258    8721 57
  100     261    6560 38
  100     263    5091 60
  100     269    6880 19
  100     274    4484 39
  100     278    7971 16
  100     282    5951 94
  100     284    8080 63
  100     285    2330 91
  100     288    1519 13
  100     292    6435 78
  100     293    5980 14
  100     296    9433 82
  100     308    2111 18
  100     310    9148 15
  100     312    3422 73
  100     314    1706 14
  100     317    2189 27
  100     319    3201 47
  100     320    8635 95
  100     326    2346 98
  100     342    3241 30
  100     347    4382 80
  100     348    6710 71
  100     350    2312 29
  101     104    1479 98
  101     105    4763 91
  101     106    9853 96
  101     108    2367 25
  101     113    6654 65
  101     119    9977 11
  101     121    4227 48
  101     122    1392 69
  101     123    3290 91
  101     127    3672 95
  101     128    1183 2
  101     140    2022 71
  101     146    3932 77
  101     153     561 29
  101     155    2111 33
  101     157    4925 22
  101     160    6008 53
  101     161    6653 63
  101     165    2806 53
  101     167    3038 96
  101     170    9263 24
  101     171    9472 4
  101     175    2997 36
  101     177    2858 50
  101     179    5889 62
  101     181    9548 60
  101     182    4600 78
  101     184    4106 74
  101     185     572 23
  101     187    7305 23
  101     189    4525 30
  101     190      75 46
  101     193    8524 4
  101     195    6071 48
  101     197    1610 60
  101     198    2456 76
  101     201    5703 45
  101     202    5427 61
  101     204    4741 26
  101     206     373 91
  101     207      77 49
  101     208     514 83
  101     211    1937 83
  101     214    8335 86
  101     215    7455 93
  101     219    8864 29
  101     226    4505 86
  101     232    4871 68
  101     235    6206 86
  101     238    1337 84
  101     243    9682 54
  101     247    3917 88
  101     260     315 18
  101     261    7166 21
  101     266    3749 14
  101     267     396 31
  101     268    4093 86
  101     269    1057 81
  101     273    8184 13
  101     275    7255 13
  101     277     687 59
  101     278     294 11
  101     281    5302 77
  101     284    5815 7
  101     287     263 84
  101     289    5268 37
  101     292    1732 60
  101     300    6360 51
  101     304    5545 69
  101     306     451 55
  101     310     116 99
  101     315    6482 95
  101     318    9618 46
  101     319    7158 82
  101     320    2236 15
  101     328    8172 43
  101     330     288 18
  101     331    9025 89
  101     333    2084 35
  101     335    8134 59
  101     340    1240 96
  101     342    4879 14
  101     344    1546 49
  101     347    7143 10
  101     350    4593 96
  102     103     125 71
  102     104    6107 14
  102     109    1534 39
  102     112    2128 50
  102     114    7628 10
  102     115    6458 70
  102     116    2674 77
  102     118    1970 92
  102     121    5817 45
  102     125    3492 100
  102     127    7032 94
  102     128    4837 57
  102     137    9043 90
  102     139    2797 44
  102     141    4882 98
  102     144    9334 5
  102     147    1786 82
  102     156    8766 57
  102     161    3268 33
  102     167    1318 43
  102     171    2189 40
  102     172    3027 68
  102     173     857 10
  102     177    5305 38
  102     180    4867 96
  102     181    8657 90
  102     182    2391 81
  102     184     669 34
  102     188    4510 51
  102     189    4265 59
  102     195     885 24
  102     201    7797 60
  102     205    2686 53
  102     207    4413 15
  102     210    7832 65
  102     211    4917 8
  102     216     499 39
  102     217    4406 62
  102     223    6962 68
  102     227    6090 7
  102     240    1568 56
  102     241    9552 76
  102     245    1136 68
  102     258    5231 98
  102     259     565 16
  102     264    4099 30
  102     265    6389 64
  102     268    8372 69
  102     270    1415 25
  102     271    1052 89
  102     274    1936 47
  102     278    4583 67
  102     279    8903 73
  102     280    6717 92
  102     282    6917 14
  102     289    5099 42
  102     290    2717 91
  102     295     141 61
  102     298    1527 96
  102     301    7906 17
  102     305    5242 26
  102     306    3459 57
  102     315    9187 59
  102     320    5153 48
  102     326    4407 91
  102     328    6274 35
  102     334    1360 82
  102     337    4907 64
  102     341    9821 92
  102     345    5851 5
  102     347     910 5
  102     348    1342 30
  102     350     792 32
  103     107    5147 28
  103     109    2306 95
  103     118     833 16
  103     122    2394 18
  103     130     921 75
  103     136    7801 6
  103     137    8756 5
  103     140    1451 62
  103     141    1014 73
  103     143    7909 52
  103     144    3053 84
  103     150      32 42
  103     157    1379 84
  103     164    7941 61
  103     169    4725 56
  103     170    9137 1
  103     171    4368 2
  103     173    5447 8
  103     175      91 16
  103     176    6469 16
  103     178    7057 45
  103     181    3172 67
  103     182    1033 86
  103     183     457 79
  103     186     506 83
  103     187    2131 84
  103     190     789 34
  103     192      34 17
  103     193    1656 16
  103     199    6280 86
  103     202    2912 80
  103     207    3214 19
  103     209    2975 77
  103     210     936 13
  103     212    2959 35
  103     213    6935 89
  103     215    9517 9
  103     218    3229 63
  103     228    3603 14
  103     230     281 3
  103     235     304 100
  103     239    4320 47
  103     242    1198 49
  103     247    1162 86
  103     252    4412 80
  103     253    8410 46
  103     256    1198 7
  103     258    2688 77
  103     261    1123 18
  103     265    1716 42
  103     266    4011 52
  103     267    4048 52
  103     269    3497 51
  103     271    1661 18
  103     280    4993 99
  103     290    6518 25
  103     298    4361 87
  103     299    9082 67
  103     302    7703 98
  103     304    5237 6
  103     306    6600 38
  103     311    6624 76
  103     315    7216 5
  103     321    2005 90
  103     322    6492 70
  103     326    5650 42
  103     334    4985 20
  103     336    5522 94
  103     337    1753 19
  103     341    3064 87
  103     346    6010 52
  104     107    4605 62
  104     114    5422 85
  104     121    5755 12
  104     124    5358 55
  104     127     443 56
  104     133     901 20
  104     134    2165 34
  104     142    1590 14
  104     146    1009 66
  104     147    3648 26
  104     154    8880 21
  104     157    6149 2
  104     159    4835 42
  104     166    1609 71
  104     169     778 75
  104     170    7829 6
  104     173    9262 13
  104     176    7072 51
  104     182    4157 47
  104     183     113 15
  104     195    5544 66
  104     197    5500 52
  104     204    9182 8
  104     209    4458 69
  104     218    6916 14
  104     221    2900 94
  104     223    2202 39
  104     225     977 21
  104     228    7016 80
  104     231    7664 67
  104     234    3875 8
  104     238    4438 21
  104     242    6034 30
  104     253    9523 63
  104     257    3754 48
  104     258     191 89
  104     260    9913 72
  104     261    2735 56
  104     266    1866 59
  104     268     181 70
  104     271    5582 24
  104     272    6846 66
  104     274    5116 28
  104     281    3216 100
  104     282    2450 64
  104     283    6540 49
  104     284    6053 88
  104     289    4403 58
  104     292    5343 44
  104     299    3545 31
  104     306     496 38
  104     309    9368 80
  104     311    9428 98
  104     316    5913 91
  104     321    2101 54
  104     322    2023 8
  104     323     220 54
  104     324    5797 97
  104     327    2277 39
  104     332     536 14
  104     333    1954 15
  104     334    6651 95
  104     340    1273 27
  104     347    7536 5
  104     350    4211 63
  105     108    3762 18
  105     110    7361 4
  105     114    4846 4
  105     115     427 73
  105     118    7890 67
  105     121    4057 32
  105     123    8105 62
  105     125    1209 38
  105     126    5823 88
  105     127    3161 38
  105     128    7605 20
  105     130     150 74
  105     131     128 82
  105     137     779 91
  105     138    4939 31
  105     139    8387 85
  105     141    6941 100
  105     142    3252 89
  105     147    1469 93
  105     150    1952 4
  105     151    3879 91
  105     156    1984 26
  105     157    2695 1
  105     160    7668 16
  105     163    6560 19
  105     165    2466 49
  105     166    2843 2
  105     168    9961 88
  105     172    2939 93
  105     173    4020 2
  105     178    4614 54
  105     179     727 100
  105     183    2503 97
  105     187    6717 7
  105     189    5418 8
  105     192    7099 82
  105     193    5082 29
  105     195    6217 31
  105     200    8896 32
  105     208    4986 22
  105     209    6935 49
  105     210    1710 12
  105     211    6789 32
  105     217    5746 65
  105     219    1069 8
  105     222    1145 47
  105     226    9870 25
  105     230    3236 30
  105     233    4403 86
  105     237    5386 1
  105     238    2742 47
  105     246    3799 68
  105     249    4954 97
  105     250    3483 74
  105     252     617 89
  105     253    8651 9
  105     255    7421 76
  105     261     650 98
  105     263    5605 18
  105     267    9777 18
  105     274    2057 24
  105     280    5370 16
  105     284    2889 26
  105     288    6376 100
  105     289    7519 9
  105     292     923 43
  105     294    8146 1
  105     297    1128 28
  105     298    7228 100
  105     299    9325 49
  105     300    8563 84
  105     306    7748 24
  105     311    2499 96
  105     317     814 83
  105     320    9328 11
  105     324    9399 5
  105     325    7619 79
  105     326    4609 21
  105     330    8689 27
  105     335      61 38
  105     336    4346 7
  105     337     595 43
  105     340    9285 100
  105     341    8223 54
  105     344    3893 92
  105     348    4418 83
  105     349    7643 74
  106     107    3757 36
  106     111     529 1
  106     116    6452 6
  106     120    4026 24
  106     123    2262 13
  106     129    2507 61
  106     131     882 22
  106     132    2296 85
  106     133    5195 44
  106     139    3694 9
  106     140    7788 16
  106     143    7817 69
  106     145    2125 21
  106     147    3847 1
  106     149    4667 90
  106     154    3850 15
  106     156    9872 78
  106     161    9596 77
  106     162    2355 66
  106     173    4722 100
  106     175    3265 30
  106     178     637 34
  106     179    9442 61
  106     180    1564 90
  106     184    2467 6
  106     187    6601 2
  106     189    4675 4
  106     191    1704 15
  106     192    3700 85
