  150    3352
   92     142    7782 29
   92     143    7408 40
   92     145     853 89
   92     146    9897 46
   92     147     297 15
   92     148    7903 94
   93      95    8493 26
   93     100    8731 21
   93     101    8524 23
   93     109    9926 97
   93     113    8810 41
   93     118    6573 34
   93     119    8203 37
   93     124    1243 92
   93     125     308 20
   93     126    4262 76
   93     128    3822 95
   93     130    2686 86
   93     131    9039 92
   93     137    4861 10
   93     138     179 21
   93     139    8734 19
   93     147    3902 71
   94      96     636 53
   94      97    9817 37
   94     100     379 96
   94     101    1634 49
   94     105    7339 20
   94     106    9636 24
   94     110     372 76
   94     112    7087 46
   94     115    5612 72
   94     125     660 92
   94     127    2000 99
   94     131    8370 81
   94     137    4052 78
   94     139    9744 74
   94     144    7723 67
   94     146    9006 2
   94     147    5875 7
   94     150    6449 54
   95     102    8664 67
   95     103    3720 24
   95     104    6146 50
   95     111    6564 69
   95     112    4655 60
   95     113    2619 98
   95     117    2892 3
   95     118    1911 32
   95     119    3043 27
   95     129    1265 65
   95     130    9075 81
   95     131    5466 85
   95     132    6605 8
   95     134     168 13
   95     135    2322 68
   95     139    4596 85
   95     142    2931 32
   95     147    1702 85
   96      97     573 25
   96     104    5916 69
   96     107     904 47
   96     113    4271 75
   96     121    7317 77
   96     123    2693 95
   96     125     521 84
   96     128    6081 70
   96     129    8380 99
   96     136    7897 94
   96     137    6769 85
   96     138    6637 62
   96     139    7338 8
   96     141    3054 73
   96     143    2718 17
   96     144    2593 56
   96     146    4646 77
   97     102    6044 46
   97     107    6459 48
   97     111    9659 94
   97     112    2919 31
   97     113     409 21
   97     118    2457 87
   97     119    2085 4
   97     121    6654 26
   97     126    3661 50
   97     131    8382 67
   97     134    4830 31
   97     136    3055 57
   97     137    2380 85
   97     138    8953 82
   97     143     328 40
   97     145    2117 43
   97     147    8111 29
   98      99    6209 52
   98     101    2277 90
   98     103     152 21
   98     109    5237 93
   98     111     613 52
   98     125    4184 64
   98     130     118 85
   98     134    4385 62
   98     135      15 37
   98     136     822 95
   98     137    1327 11
   98     140    8070 97
   98     141    5772 75
   98     144    7731 78
   98     149    5596 75
   99     101    3675 9
   99     103     471 10
   99     106     154 20
   99     111    3468 34
   99     112    7139 23
   99     114    2142 83
   99     121    6977 50
   99     129    3256 64
   99     134    6695 99
   99     140    8623 10
   99     142    2768 33
   99     144    6466 16
   99     146      24 50
   99     147    2560 11
  100     101    3399 23
  100     103    2974 87
  100     104    7671 81
  100     105    1909 99
  100     116    7214 26
  100     117     104 26
  100     119    2945 39
  100     120     808 10
  100     124    6091 2
  100     126    7209 83
  100     127    5387 64
  100     130    1996 13
  100     132    3958 98
  100     134    7056 94
  100     139    4674 62
  100     144    5312 91
  100     147    7507 77
  100     148    2666 91
  101     103    9964 1
  101     108    1185 92
  101     109    1563 1
  101     111    7166 78
  101     121    7657 74
  101     124    1879 39
  101     125    1139 66
  101     126    7989 71
  101     127    5819 94
  101     129    1819 28
  101     131    2611 86
  101     133    5235 77
  101     137    1908 51
  101     138    9696 86
  101     139    1138 20
  101     143    4432 66
  101     150    9972 92
  102     106    1690 92
  102     109    1010 90
  102     113    1047 61
  102     118    2643 61
  102     123    1028 47
  102     127    1326 61
  102     131    1708 32
  102     135    1075 56
  102     141    2944 2
  102     142    4522 16
  102     143    6034 88
  102     147    1161 93
  102     149    2370 26
  103     106    2112 17
  103     108    7301 1
  103     119    8950 51
  103     120       6 36
  103     125    5914 96
  103     127    9835 68
  103     128    6951 50
  103     130    4826 89
  103     131    1252 75
  103     132    5090 5
  103     137    2131 50
  103     139    2200 93
  104     105    8931 26
  104     106    9465 29
  104     107    2713 85
  104     109    1388 69
  104     110    3268 21
  104     111    6047 67
  104     113    9677 75
  104     120    8452 24
  104     122    7511 62
  104     127    8656 42
  104     134    9535 32
  104     135    2557 17
  104     136     852 41
  104     138    5063 13
  104     139    5264 48
  104     140    7754 13
  104     141    6856 72
  104     143    9756 8
  104     146    8706 18
  104     147    3851 52
  104     150    4583 68
  105     109    6682 7
  105     115    2466 86
  105     116      87 19
  105     123    8979 68
  105     126    9208 85
  105     129    9210 7
  105     130    3119 22
  105     133    2931 49
  105     134    1060 35
  105     135    7789 2
  105     139    7519 79
  105     141    2204 42
  105     143     453 58
  105     145    9987 24
  106     107    5541 10
  106     113    6356 47
  106     117    1384 95
  106     118    1159 1
  106     122    7803 75
  106     128     785 55
  106     131    2668 32
  106     134    1641 70
  106     138    7247 51
  106     139    8140 32
  106     140    1513 80
  106     145     709 30
  106     147    4203 55
  106     148    3308 98
  106     150    2140 94
  107     108    5175 85
  107     118    1190 54
  107     120     632 14
  107     132    8598 32
  107     133    5942 10
  107     139    2394 21
  107     144     361 74
  107     148     864 66
  108     109    5072 21
  108     110    1195 83
  108     115    8688 33
  108     116    2541 64
  108     119    2449 81
  108     127    5177 72
  108     135    2790 21
  108     136    7902 68
  108     145    2259 55
  108     146    6065 2
  108     148    3698 54
  109     112    5846 26
  109     113    6011 82
  109     115    1436 48
  109     116    9580 39
  109     124    3446 99
  109     131    9023 54
  109     136    3834 96
  109     137    8023 78
  109     139    7867 100
  109     140    4570 15
  109     141    9138 26
  109     142     187 73
  109     146    3224 29
  109     149    6775 85
  110     114    7022 19
  110     120    6857 83
  110     125    9892 82
  110     126     712 54
  110     132     944 29
  110     141    9629 2
  110     142    5253 87
  110     146     221 53
  111     112    9161 44
  111     115    5386 33
  111     116     651 86
  111     117    1719 83
  111     120    2746 12
  111     121    1325 68
  111     123    7961 92
  111     124    8276 52
  111     125    7475 63
  111     126    4184 50
  111     131    1264 78
  111     132    5371 32
  111     137     489 24
  111     140    6108 61
  111     143    8602 98
  111     144     309 81
  111     145    7278 7
  111     147    8089 11
  112     115    9665 50
  112     117    2171 79
  112     118    5036 68
  112     122    8838 55
  112     124    9054 64
  112     130    3583 7
  112     136      25 63
  112     137    6388 98
  112     141    6893 82
  112     143    1851 72
  112     144     479 71
  112     148    7147 36
  113     122    5329 65
  113     125    1644 18
  113     127    1644 27
  113     133    9073 21
  113     136    2937 86
  113     143    6293 14
  113     145    4891 9
  113     146    2908 20
  113     149    2426 69
  114     123    4876 68
  114     124    5187 2
  114     127    7256 43
  114     135    3845 55
  114     147    7886 65
  114     150     840 29
  115     122    7564 22
  115     126    3375 64
  115     132    1464 26
  115     134     157 57
  115     137    5256 71
  115     142     816 81
  115     143    7004 42
  115     144    3509 32
  115     148    8923 57
  115     150    5785 41
  116     119    9493 18
  116     122    1272 49
  116     123    2612 79
  116     124    7159 73
  116     126    9887 25
  116     129     462 20
  116     132    6105 66
  116     134    5850 32
  116     136    4229 42
  116     138    5639 7
  116     142    4906 54
  116     145    2130 66
  116     149    2417 87
  116     150    7080 4
  117     124    8769 39
  117     125    4295 80
  117     126     893 60
  117     130    3479 54
  117     132    4598 63
  117     136     476 99
  117     143    4862 52
  117     144    9018 24
  117     145    9265 59
  117     148    7120 23
  117     150    9285 94
  118     121    9337 87
  118     126    1430 33
  118     130    3948 62
  118     131    8772 66
  118     133    4727 13
  118     142     967 63
  118     146    2048 8
  118     149    2370 6
  119     123    1941 12
  119     124    3039 51
  119     126    2028 84
  119     136     502 57
  119     138    9824 44
  119     141    1591 25
  119     142    7587 72
  119     145    1691 38
  119     147    9916 25
  119     149    3112 87
  120     125    7999 95
  120     132    2431 66
  120     135    1304 13
  120     138    8831 25
  120     139    5143 17
  120     141    8178 86
  120     147    8563 55
  120     149    5122 48
  121     128     908 86
  121     136     608 12
  121     139    3044 25
  121     142    7930 15
  121     144    4106 60
  121     145    5294 30
  122     124    4911 29
  122     128    8001 15
  122     131    3236 62
  122     133    7337 33
  122     139    1592 27
  122     142    5987 14
  122     145    9039 18
  122     148     202 60
  122     149    1637 38
  123     126     671 51
  123     127     618 98
  123     128    2605 22
  123     129    6341 87
  123     130     656 79
  123     132    7813 86
  123     134    2764 4
  123     135    6483 30
  123     146    4881 8
  124     125    7102 89
  124     130    2537 26
  124     135    2376 34
  124     136    2101 34
  124     138     893 44
  124     142    4309 62
  124     145    6039 13
  124     147    1011 79
  124     149      33 62
  125     130     447 36
  125     132    1775 63
  125     135    1528 73
  125     143    4205 47
  125     145     692 11
  125     146    3862 87
  125     150    4334 26
  126     128    4407 20
  126     132    9344 26
  126     134    3624 21
  126     140    8153 85
  126     141    3066 43
  126     146    4718 88
  126     150    5679 17
  127     131     664 58
  127     135    4605 9
  127     140    9301 85
  127     142    9500 71
  127     144    5748 26
  127     150      74 26
  128     129    3836 43
  128     130     109 45
  128     134     274 6
  128     141    9569 87
  128     144    7319 61
  129     130    2567 53
  129     131    1604 71
  129     134    3321 30
  129     139    6976 13
  129     141     970 89
  129     142    9982 41
  129     148    4334 41
  130     133    1104 14
  130     135    8900 53
  130     136     577 84
  130     139    2431 86
  130     145     904 1
  130     147    6355 64
  130     148    1974 67
  131     133    4946 65
  131     139     280 4
  131     141    9468 35
  131     143    1136 2
  131     148    1682 34
  132     134    4056 88
  132     135    1305 52
  132     136    6333 66
  132     140    8003 23
  132     142    7065 97
  133     135    7576 18
  133     138    6615 37
  133     139    2623 19
  133     140    5116 98
  133     143    5724 98
  133     146    3711 36
  133     147    8453 7
  133     148    4652 50
  133     149    4483 10
  133     150    5868 31
  134     135    9177 74
  134     137    1420 79
  134     140     273 6
  134     141    1362 48
  134     145    8492 60
  134     146    1982 98
  134     148    4528 17
  134     149    9217 83
  134     150    9538 99
  135     136    9779 44
  135     137    2679 12
  135     140    9373 64
  135     143    9634 49
  135     145    7122 26
  135     147    1819 5
  135     148    5473 64
  136     142    1126 45
  136     145    1929 94
  136     146    1171 15
  136     148    6323 36
  136     149    6013 31
  137     139    5771 13
  137     143    4330 38
  138     139    4929 99
  138     140    4706 62
  138     141    1227 55
  138     144    2771 49
  139     141    2059 76
  139     142    9578 43
  139     144    2721 88
  139     146    7092 69
  139     149     943 50
  139     150    9003 38
  140     141    7667 3
  140     142    2554 19
  140     143    7164 46
  140     146    1821 71
  140     148    7563 33
  141     143    2678 93
  142     147     872 12
  143     144    7387 42
  144     145    2017 48
  145     147    9302 28
  145     149    4050 77
  146     150    2389 63
  149     150    7140 35
