  500   37424
  137     297    7085 1
  137     298    4749 13
  137     299    4204 21
  137     300     651 24
  137     307    8901 2
  137     310    5510 18
  137     312    6538 33
  137     318    3708 2
  137     324    1817 88
  137     333    3401 27
  137     335     443 90
  137     336    1261 73
  137     339    5577 29
  137     343    6144 7
  137     347    4598 40
  137     350     218 31
  137     352    1127 49
  137     359    3678 9
  137     360    4332 60
  137     366    2656 87
  137     369    2731 36
  137     370    9581 81
  137     382    7198 79
  137     383     848 31
  137     386     582 29
  137     389    2359 87
  137     392     999 9
  137     393    7513 52
  137     397      48 5
  137     402    6742 21
  137     406     215 82
  137     407    2931 5
  137     411    4413 31
  137     421     520 89
  137     423    8619 4
  137     426    3851 57
  137     428     576 81
  137     440    7786 26
  137     443    5545 28
  137     445    1021 28
  137     450    2840 92
  137     463    4471 62
  137     466    4862 45
  137     469    6171 22
  137     471     175 49
  137     475    7078 63
  137     480    8466 20
  137     485    5861 71
  137     487    6314 85
  137     492    5937 32
  137     497    4847 99
  137     500    9424 94
  138     140    4125 82
  138     141    3239 88
  138     142    2529 43
  138     145    5596 62
  138     148    1724 49
  138     149    4573 13
  138     152    7674 76
  138     161    8494 13
  138     162    3259 45
  138     163    5787 28
  138     166    6841 43
  138     167    2489 61
  138     168    6237 60
  138     169    1837 88
  138     170    1273 76
  138     172    4785 65
  138     179    4595 34
  138     181    4139 67
  138     182    1253 34
  138     186    2698 37
  138     188    1157 52
  138     192    7773 50
  138     193    5462 80
  138     194    4783 84
  138     195    1927 76
  138     197    7338 21
  138     199    1449 37
  138     200    9733 40
  138     204    1149 33
  138     210    8110 39
  138     214    9377 78
  138     215    7873 71
  138     217     597 27
  138     221      88 51
  138     224    3956 59
  138     225    5524 30
  138     228    1455 77
  138     232     915 90
  138     234    7264 90
  138     236    8114 38
  138     237    3995 98
  138     238    4873 32
  138     243    1000 57
  138     244    3949 61
  138     245    6595 27
  138     248    4590 43
  138     249     921 50
  138     251    4141 35
  138     257     849 89
  138     258     632 82
  138     259    2235 95
  138     261    2802 53
  138     266    1429 28
  138     267    3549 39
  138     268    1697 72
  138     271    3249 39
  138     273    4176 83
  138     274    2711 12
  138     282    4046 37
  138     283    7585 32
  138     287      16 24
  138     288    6015 66
  138     289    1487 75
  138     290    1139 30
  138     295    6653 98
  138     301    4307 3
  138     303    5777 70
  138     308    1521 78
  138     312    8553 40
  138     314    4762 45
  138     323    4788 38
  138     327    2895 78
  138     328    6552 49
  138     329    1226 7
  138     330    2323 86
  138     331     187 4
  138     338    8749 30
  138     341    3762 11
  138     342    7821 3
  138     343    5876 4
  138     344      61 58
  138     346    2722 2
  138     348    9191 46
  138     352    9867 22
  138     354    2782 97
  138     357    9363 54
  138     358    3597 11
  138     364     611 46
  138     365    2385 45
  138     370    6289 34
  138     375    5893 51
  138     380    9835 38
  138     381    6815 14
  138     383     428 51
  138     385     628 72
  138     386    2095 44
  138     389    2042 90
  138     393    7105 65
  138     395     978 92
  138     396    6637 1
  138     397     190 63
  138     398     671 90
  138     400    4228 35
  138     406    2375 27
  138     409    8238 41
  138     411    4568 87
  138     415    2807 98
  138     418     710 14
  138     419    4501 57
  138     423    4424 94
  138     427    3548 71
  138     431    9279 77
  138     432    2343 26
  138     436    2915 58
  138     441    1157 35
  138     446    4927 16
  138     450    1155 72
  138     455    4276 65
  138     457    4710 54
  138     460    6749 67
  138     464    5522 99
  138     465    8600 91
  138     466    2137 46
  138     471    1911 31
  138     472     831 83
  138     474    7111 55
  138     477    2399 34
  138     479    1529 58
  138     481    1032 33
  138     484    8847 35
  138     487    1911 19
  138     488    1775 90
  138     490     482 31
  138     492     352 73
  138     497    9769 64
  138     499    2245 59
  139     140     429 87
  139     142    6459 30
  139     148    2644 56
  139     151    5914 17
  139     152    7395 5
  139     170     484 76
  139     172     669 3
  139     175    4030 100
  139     183    8606 52
  139     184    9306 36
  139     186    2633 100
  139     188     167 68
  139     192    9384 1
  139     193     100 95
  139     194     975 67
  139     195    3411 17
  139     201    2809 10
  139     205    7058 84
  139     208    1310 14
  139     212    8785 9
  139     213    3371 99
  139     216    9319 100
  139     220    5716 66
  139     226    8442 33
  139     234    8160 90
  139     237    6065 67
  139     242    4803 67
  139     244    3378 29
  139     245    2341 59
  139     248    3088 71
  139     251    4525 12
  139     260    7488 81
  139     264    9249 87
  139     266     448 61
  139     272    9922 80
  139     279    9471 32
  139     289    3838 27
  139     290    7352 15
  139     295    1311 4
  139     300    5930 15
  139     302    2797 94
  139     306    5506 9
  139     309    2043 32
  139     318     977 3
  139     321    4884 94
  139     322    1412 32
  139     334    9367 20
  139     335    4619 75
  139     336    9997 82
  139     337    5008 9
  139     339     162 96
  139     340    7215 29
  139     343    8434 12
  139     345     205 47
  139     349    8134 2
  139     353    6865 30
  139     365    7682 85
  139     371    1597 59
  139     373    3641 82
  139     379    2361 62
  139     382    7756 76
  139     387    2982 50
  139     390    6161 36
  139     392    3143 7
  139     393    6317 36
  139     395    6935 26
  139     396    6454 48
  139     400    9715 31
  139     401    5268 43
  139     405    4330 85
  139     409    6330 69
  139     411    2416 64
  139     413    1293 64
  139     415    5904 51
  139     417     786 32
  139     421    6796 86
  139     424    6813 41
  139     429    6910 60
  139     430    9285 43
  139     435    2443 19
  139     436     653 71
  139     437    5771 9
  139     439    1086 81
  139     441    8759 1
  139     446     117 48
  139     447    9405 73
  139     449    6484 33
  139     455    4635 51
  139     458    1684 89
  139     460    9092 20
  139     464    2330 36
  139     474    2790 34
  139     476     397 77
  139     477    7876 90
  139     481    7876 36
  139     483    1764 47
  139     487     592 90
  139     489    5407 12
  139     490    1940 16
  139     495     285 84
  139     497    9105 80
  139     498    9268 93
  140     144    4231 100
  140     146    4286 12
  140     151    3538 53
  140     158    6316 43
  140     163    7319 64
  140     166    9511 98
  140     169      39 70
  140     182    7153 85
  140     184     700 71
  140     185    2888 9
  140     186    4156 62
  140     189    4820 21
  140     200    4189 26
  140     203    6948 44
  140     205    9285 26
  140     207     629 93
  140     209    2597 86
  140     211    3033 50
  140     212    5991 43
  140     224     927 18
  140     230    1019 25
  140     237    4513 19
  140     239    4123 38
  140     242    3393 62
  140     246     516 36
  140     247    2596 17
  140     250     447 20
  140     251     959 99
  140     252    5006 77
  140     257    3462 29
  140     258    1288 20
  140     259    4798 55
  140     260    6681 46
  140     262     740 53
  140     264    6563 99
  140     268     814 9
  140     272    8764 54
  140     277    3153 73
  140     279    6118 62
  140     280    9647 2
  140     285    3321 61
  140     286    7046 56
  140     295    9351 83
  140     297    2078 92
  140     299    1021 4
  140     303    1535 70
  140     305     215 40
  140     307    9047 2
  140     312    6207 100
  140     316    1710 63
  140     317    4430 95
  140     322    7187 17
  140     327    3449 45
  140     328    8876 65
  140     335    9082 50
  140     339    8298 38
  140     343     569 46
  140     348    4000 5
  140     358    3116 25
  140     359    3458 99
  140     360    7855 55
  140     364    6798 9
  140     365    4968 96
  140     370    9189 5
  140     372    6925 48
  140     373    3322 17
  140     376     193 6
  140     378    6182 77
  140     379    7183 50
  140     380    8023 11
  140     386    7707 86
  140     387    8667 26
  140     388    1327 8
  140     389    4384 50
  140     392    4690 97
  140     394    4000 39
  140     398    3164 53
  140     404    9586 64
  140     405    6836 46
  140     406    5798 76
  140     409     647 100
  140     420    3450 28
  140     424    4302 43
  140     425    6990 47
  140     429    5824 91
  140     430     300 96
  140     432    8269 90
  140     435    1575 83
  140     436    1697 2
  140     437    9638 6
  140     438    9979 57
  140     440    4408 41
  140     443    7164 45
  140     444    5620 91
  140     447    5423 52
  140     448    7267 71
  140     449    3002 76
  140     450    9522 71
  140     452    3939 14
  140     456    3737 74
  140     460    3024 45
  140     462    8283 52
  140     466    4554 98
  140     473    9084 8
  140     475    7982 1
  140     477     347 48
  140     480    3311 4
  140     482    9022 83
  140     484    8790 23
  140     486    1068 1
  140     487    7278 80
  140     489    4131 50
  140     493    2470 90
  140     498    8665 76
  140     499    9504 17
  141     142    9371 6
  141     143    9140 15
  141     145    2209 21
  141     146    1651 98
  141     147    3659 44
  141     150    6371 96
  141     153    9444 74
  141     155    9391 80
  141     157    4969 63
  141     165    5798 13
  141     168    2546 83
  141     173    1582 72
  141     178    9768 60
  141     188     889 32
  141     190    9841 46
  141     192    5752 14
  141     194    1677 37
  141     195     623 45
  141     197    9006 78
  141     198    9995 30
  141     199    5472 99
  141     201    2971 30
  141     208    1913 90
  141     212    7352 42
  141     214    1333 76
  141     217     626 75
  141     218    9057 73
  141     223    4027 93
  141     224     229 19
  141     227    4772 16
  141     228    3546 42
  141     234    1243 53
  141     236     265 82
  141     238    4328 42
  141     240    2069 72
  141     241    3071 11
  141     246    1754 63
  141     247    9615 100
  141     248    5998 6
  141     249     568 3
  141     252    5553 54
  141     253     225 16
  141     254    2212 53
  141     260    9303 48
  141     262    3373 20
  141     263    7462 70
  141     270    2588 36
  141     271    7687 33
  141     275    7283 97
  141     279    8884 43
  141     288    8789 62
  141     289    3674 42
  141     294    7823 56
  141     297    3493 64
  141     298     751 10
  141     299    7170 19
  141     300    8837 79
  141     302    9552 7
  141     309     664 30
  141     317    6629 23
  141     318    1347 72
  141     323    6327 4
  141     329    8766 66
  141     331    3801 71
  141     339    4189 46
  141     340    1713 96
  141     349    9617 18
  141     351    5118 74
  141     353    6453 47
  141     359    7396 64
  141     361     727 34
  141     363    2325 39
  141     365    4389 98
  141     374    1388 39
  141     376    8382 57
  141     378    6245 57
  141     380    2234 93
  141     382    7073 35
  141     383    9782 25
  141     390    5319 70
  141     391    1092 8
  141     392    4253 9
  141     393    8573 95
  141     395    5928 43
  141     397    5718 6
  141     400     560 5
  141     401    8079 32
  141     407     916 35
  141     414    9767 53
  141     415    1242 62
  141     417    5232 96
  141     419     288 8
  141     425    4018 73
  141     429    2044 59
  141     432    1683 16
  141     441    6674 29
  141     444    8206 91
  141     447    1178 85
  141     448    1736 69
  141     455    3934 99
  141     456    1528 53
  141     460    4440 81
  141     463    8039 35
  141     468    4185 61
  141     471    8845 14
  141     475    6946 48
  141     485    4752 3
  141     486    1093 45
  141     488    3641 25
  141     490    3835 71
  142     144    5366 72
  142     148    7212 53
  142     154     142 66
  142     158    1928 52
  142     159    3671 76
  142     160    9964 7
  142     161    7508 1
  142     166    3537 84
  142     167    4253 34
  142     168    2550 73
  142     174    8710 90
  142     175    6331 64
  142     176    8402 19
  142     177    2007 11
  142     178    2433 15
  142     184    4932 80
  142     187    9330 58
  142     188    2032 57
  142     190    6309 77
  142     194    9448 50
  142     195    2046 90
  142     197    4773 98
  142     198    8866 59
  142     199    5555 10
  142     200    3241 94
  142     201     272 18
  142     205    3487 14
  142     210    3163 24
  142     212    5009 7
  142     214    6680 92
  142     216    8199 10
  142     223    2883 26
  142     227     213 89
  142     228    3558 36
  142     230    2439 85
  142     233    1480 1
  142     235    6886 50
  142     243    3989 27
  142     248    4415 65
  142     252    4270 38
  142     254    9045 34
  142     258    8703 13
  142     259    6744 2
  142     260    5159 93
  142     262    6386 90
  142     264    6300 69
  142     276    1863 4
  142     277     999 35
  142     283     942 100
  142     287    5549 69
  142     293    1489 53
  142     296    2153 78
  142     298    7172 87
  142     300    6880 25
  142     301    1528 53
  142     302    2945 14
  142     305    2744 40
  142     312     451 88
  142     313    5916 27
  142     315    9309 86
  142     316    7948 89
  142     319    8753 8
  142     326    2148 83
  142     330     353 46
  142     339    9930 79
  142     345    8617 3
  142     349    8979 75
  142     354    1325 52
  142     356    2488 2
  142     357    9936 73
  142     360    8662 43
  142     364    5069 50
  142     365    2035 1
  142     367    7346 98
  142     371    2448 27
  142     374    6776 29
  142     376    3647 82
  142     378    6700 25
  142     379    9259 71
  142     381    8130 21
  142     386    9233 76
  142     387     675 51
  142     389    1334 12
  142     392    8702 1
  142     393    9829 8
  142     396    8492 9
  142     398     369 10
  142     400    8510 63
  142     401    3077 32
  142     403      86 8
  142     407    9109 1
  142     408       3 60
  142     412     426 73
  142     413    6419 20
  142     415     162 39
  142     423    1705 24
  142     426    2504 30
  142     428    9669 37
  142     430     765 78
  142     431    3264 2
  142     432    9695 26
  142     439    5536 82
  142     441    4427 80
  142     446    4417 79
  142     447    3098 90
  142     449    5498 18
  142     456    4756 81
  142     457     752 94
  142     470    9221 14
  142     478    1870 25
  142     480    6704 80
  142     481    4063 38
  142     484    6101 79
  142     485    3691 58
  142     489    2060 72
  142     496    8242 17
  142     497    6865 91
  143     146     674 2
  143     154    2465 6
  143     155    6911 23
  143     156    4315 58
  143     157    2244 80
  143     158     798 71
  143     159    5097 78
  143     161    1058 3
  143     168    8305 59
  143     169     754 29
  143     173    2186 62
  143     175     177 21
  143     176    4893 61
  143     180    3119 53
  143     189    9399 64
  143     190    4961 29
  143     192     784 61
  143     194    2045 42
  143     197    2420 18
  143     201    6283 27
  143     214    8703 42
  143     215     499 99
  143     218     282 65
  143     219    3780 55
  143     221    7271 31
  143     227    7168 75
  143     230     870 94
  143     232    8109 90
  143     233    1520 4
  143     234    3629 40
  143     236     410 24
  143     239    8865 72
  143     243    3918 45
  143     248    3770 30
  143     250    5501 99
  143     252    1568 93
  143     253    8841 98
  143     257    9879 49
  143     260    9887 87
  143     261    1004 94
  143     266    2974 15
  143     267    4691 74
  143     270    5221 95
  143     276    5266 98
  143     278    7340 18
  143     284    7977 49
  143     285    2311 74
  143     287    3232 88
  143     293    2171 8
  143     297    5808 4
  143     299    9805 26
  143     303    9975 11
  143     308    2306 52
  143     309    6913 1
  143     310      55 81
  143     312    4452 60
  143     315    3563 42
  143     318    1972 35
  143     319    1325 52
  143     321    1284 71
  143     325    2137 7
  143     333     994 66
  143     337    2023 23
  143     340     385 48
  143     347    5315 5
  143     372     332 48
  143     374     116 45
  143     376    9435 99
  143     377    5772 68
  143     378    7928 93
  143     382    6936 67
  143     385    2063 73
  143     386    1509 26
  143     389    6923 86
  143     392    9962 16
  143     394    9752 48
  143     398    3526 43
  143     402    5428 64
  143     403    4552 76
  143     404    9426 91
  143     408    4188 69
  143     409    5520 89
  143     411    7567 67
  143     418    7438 50
  143     419    2407 20
  143     423    2535 97
  143     425     875 3
  143     427    1341 58
  143     433    9298 20
  143     434    4995 5
  143     437    3685 24
  143     439    4750 54
  143     443     365 65
  143     453     565 34
  143     462    7981 64
  143     465    2109 42
  143     468    6478 75
  143     470    4721 69
  143     477    7817 91
  143     479    8398 88
  143     480    6740 43
  143     485    6412 62
  143     496     445 27
  143     497    7175 25
  143     498    4331 92
  143     499    6604 23
  144     146    6105 59
  144     149    7602 62
  144     152     941 48
  144     154    8979 58
  144     159    7587 81
  144     160    2287 43
  144     161    3614 54
  144     164    9309 61
  144     169    5589 29
  144     170    9181 63
  144     172    3271 83
  144     175     158 9
  144     176     614 85
  144     179      97 46
  144     180    2001 24
  144     182    1632 23
  144     185     286 4
  144     188    4070 48
  144     190    1869 70
  144     191    8600 91
  144     192    5989 43
  144     206    7190 53
  144     207    7964 38
  144     208    3075 62
  144     209       3 40
  144     216    8367 82
  144     219    4026 45
  144     220    9140 28
  144     222    6547 60
  144     223    6540 24
  144     228    4532 96
  144     230     625 88
  144     237    5591 65
  144     241    9064 78
  144     242     816 44
  144     244    7627 61
  144     248    5911 11
  144     253    4443 82
  144     261     699 91
  144     263    6027 17
  144     265     894 37
  144     270    7409 32
  144     271    4871 63
  144     272    3310 86
  144     273    9388 9
  144     277    2222 32
  144     281    2567 93
  144     286    5548 58
  144     290    2451 17
  144     293    6704 15
  144     296    8794 52
  144     297    6615 35
  144     304    1670 87
  144     306    2664 67
  144     307    5164 79
  144     308    8879 46
  144     310    9715 65
  144     318    2584 3
  144     319    2329 97
  144     322    8434 88
  144     324    4008 38
  144     325    9707 20
  144     326    1452 26
  144     330    8843 29
  144     335     570 100
  144     343    9785 19
  144     348    7714 46
  144     350    4873 18
  144     354    6763 65
  144     356    8494 49
  144     370    1850 54
  144     378    2217 3
  144     380    9350 76
  144     382    6175 52
  144     383    2160 18
  144     384    6379 1
  144     388    4770 99
  144     389    1932 69
  144     397    9106 58
  144     399    5950 83
  144     402    9391 65
  144     403    5354 77
  144     405    8372 44
  144     408    5485 13
  144     410    2355 7
  144     414    4277 33
  144     417    6778 78
  144     418    9592 67
  144     421    6753 49
  144     422    1193 92
  144     424    7630 53
  144     425    5616 56
  144     428    5960 7
  144     432    9295 21
  144     434    4982 39
  144     441    5049 100
  144     444    5963 6
  144     445    7189 19
  144     448    1859 83
  144     453    9129 61
  144     455    8707 48
  144     458    7000 24
  144     460     378 39
  144     461    1735 15
  144     462    3813 9
  144     467    9958 84
  144     469    2366 77
  144     470    4048 12
  144     478    1038 1
  144     484    3103 98
  144     490    4281 61
  144     493    2909 54
  144     494    4792 91
  144     497    9112 48
  145     146    4003 17
  145     149     709 87
  145     157    3103 53
  145     158    8978 42
  145     163    8259 46
  145     165    8808 24
  145     167    2349 94
  145     169    7489 78
  145     170    8978 24
  145     175    1336 58
  145     176    6780 79
  145     177    7634 99
  145     184    1375 53
  145     186    5069 20
  145     194    3749 95
  145     197    3485 8
  145     199    1145 96
  145     201    3772 97
  145     204    3154 36
  145     209    1614 15
  145     214    1956 2
  145     218     556 72
  145     222    2354 7
  145     225    5237 46
  145     226    7465 81
  145     229     107 18
  145     234     671 74
  145     235     788 72
  145     237    9601 97
  145     238      88 13
  145     239    9174 74
  145     240    3273 37
  145     242    1356 23
  145     251    2011 26
  145     253    1843 12
  145     254    1879 7
  145     256     709 79
  145     257    1847 3
  145     258    3910 16
  145     260    2609 43
  145     263    8524 80
  145     265    3754 42
  145     270    9369 27
  145     274    9468 2
  145     278    7857 5
  145     281    1808 16
  145     282    5304 84
  145     283    4319 82
  145     285    6001 81
  145     286    1717 31
  145     289    8851 4
  145     302    3210 3
  145     306    1339 19
  145     309    1663 100
  145     310    1817 19
  145     312    9779 2
  145     324    2681 42
  145     332    4153 59
  145     335    3784 98
  145     336    4426 74
  145     338    9271 50
  145     343    5052 95
  145     354    7024 93
  145     361    9480 98
  145     363    6576 32
  145     364    3928 81
  145     367    7548 56
  145     373    7872 55
  145     375    4025 81
  145     377    3327 32
  145     379    1754 12
  145     382    3567 85
  145     384    5996 48
  145     390    5810 35
  145     393    1119 22
  145     394    4318 10
  145     399    3735 89
  145     402    4705 91
  145     405     323 52
  145     406    2125 37
  145     417    9265 10
  145     419    4169 32
  145     420    1598 47
  145     421     803 59
  145     422     369 40
  145     424    4054 40
  145     427    5597 4
  145     428    7157 1
  145     432    1846 35
  145     439    3072 16
  145     440    8708 61
  145     443    2698 30
  145     446    1778 9
  145     451    5643 44
  145     452    1871 11
  145     456    6813 79
  145     457    5704 64
  145     458    7098 88
  145     459    7820 7
  145     464      89 89
  145     466    4462 11
  145     480    2703 25
  145     481      84 90
  145     483    4046 16
  145     484    4013 26
  145     487    3085 37
  145     489    7657 19
  146     150    7721 96
  146     152    5919 3
  146     153    9139 49
  146     154    2705 13
  146     156    9444 94
  146     157     904 58
  146     159    1124 40
  146     163    2158 46
  146     166    2633 69
  146     168     404 85
  146     177      19 23
  146     178    3296 25
  146     184    7806 96
  146     186    7875 19
  146     187    2050 69
  146     188    9959 29
  146     190    1603 22
  146     191    9997 54
  146     193    2718 4
  146     195    3525 79
  146     200    7623 2
  146     208    8377 99
  146     209    5749 43
  146     227    8589 88
  146     231     325 5
  146     232    1840 81
  146     238    6213 96
  146     240    8631 84
  146     242    4535 86
  146     243    9999 75
  146     244    6040 10
  146     245    9329 62
  146     246    8684 50
  146     247    6721 77
  146     249    8698 98
  146     255    6422 34
  146     259    1078 38
  146     261    2611 90
  146     269    6642 78
  146     276    8074 31
  146     288    4033 11
  146     290    8132 100
  146     294    1901 11
  146     296    9460 77
  146     298    4906 53
  146     301    3987 52
  146     309    9664 70
  146     312    4612 13
  146     313    4746 24
  146     314    8384 58
  146     317    3539 10
  146     318    7387 76
  146     320    9371 82
  146     322    8346 58
  146     332    8689 74
  146     334     489 44
  146     337    8128 75
  146     338    9066 38
  146     342    2588 90
  146     343    5996 83
  146     347    9817 91
  146     349    6586 97
  146     350    2721 16
  146     353    3455 83
  146     356     860 55
  146     357    9752 81
  146     359    9921 15
  146     362    6232 73
  146     365    1820 30
  146     367    1963 24
  146     371    7139 90
  146     373    7301 43
  146     374    4839 29
  146     375     742 40
  146     376    7676 11
  146     379    2308 24
  146     381    6462 87
  146     382    9864 84
  146     385    2754 66
  146     387    6262 61
  146     389    7092 95
  146     390    4759 74
  146     394    8529 81
  146     396    3041 88
  146     399    9342 64
  146     401    3395 52
  146     402    1201 80
  146     406    5564 74
  146     409    2825 60
  146     412      55 31
  146     413    7447 84
  146     417    2874 57
  146     420    5544 67
  146     425    7948 38
  146     429    9458 31
  146     436    6152 85
  146     439     601 73
  146     442    4534 12
  146     445     581 86
  146     451    5827 80
  146     452    5383 54
  146     456    8407 92
  146     458    8195 6
  146     462    7729 50
  146     463    9009 6
  146     464     366 68
  146     470     163 85
  146     475    1924 41
  146     479     310 67
  146     482    7814 53
  146     485    7700 52
  146     486    4741 3
  146     487    7404 29
  146     490    2466 32
  146     491    1207 42
  146     494     745 81
  146     498    5311 39
  146     499     213 88
  147     149    1527 98
  147     153    4863 63
  147     157    3613 83
  147     164    6751 60
  147     165    5596 70
  147     170    8122 72
  147     171    9206 36
  147     174    8278 42
  147     176    9666 86
  147     181    9202 17
  147     183    7392 26
  147     184    5945 8
  147     189    2319 91
  147     192    4202 13
  147     194    1493 88
  147     195    9302 72
  147     196    9582 51
  147     198    7195 8
  147     199    6844 46
  147     200    9281 31
  147     203    6398 49
  147     205    6645 93
  147     213    1798 36
  147     219    9916 97
  147     220    2860 31
  147     230    2428 22
  147     231    7258 82
  147     232    4745 36
  147     237    6280 61
  147     240    2576 70
  147     242    1219 61
  147     249     387 55
  147     252    5036 67
  147     255    7361 48
  147     257    2865 89
  147     258    3989 62
  147     266    2202 25
  147     270    2193 86
  147     277    6428 37
  147     281    1337 72
  147     284    1096 45
  147     285    7492 15
  147     287    9414 95
  147     288    9893 39
  147     297    4058 55
  147     299    6151 25
  147     307     922 72
  147     308    1868 22
  147     310    4785 27
  147     318    2040 16
  147     324     254 59
  147     325    6014 29
  147     328    9909 87
  147     332    1510 2
  147     333     218 61
  147     334    1078 26
  147     336    2722 76
  147     337    4398 41
  147     338     945 42
  147     346    1911 78
  147     347     334 94
  147     348     266 80
  147     349    9908 90
  147     351    7850 81
  147     352    4903 44
  147     354    6203 28
  147     355    5348 92
  147     357    5009 41
  147     364    4396 53
  147     365    2101 100
  147     368    7624 56
  147     371    3493 33
  147     372    4356 55
  147     373    2636 6
  147     374    5041 89
  147     375    7245 42
  147     377    8748 2
  147     382     362 69
  147     387    4448 12
  147     391    5937 100
  147     392    3847 37
  147     394    6852 5
  147     396    2984 75
  147     397    6124 73
  147     399    8567 79
  147     401    1646 58
  147     402    1161 93
  147     406    8515 53
  147     407    1625 49
  147     408    5984 22
  147     409    1234 43
  147     412     988 82
  147     415    4256 62
  147     416    9161 43
  147     418    2998 83
  147     422     724 28
  147     423    8361 50
  147     429    9857 35
  147     437    9954 13
  147     448    8446 28
  147     456    1541 81
  147     462     745 70
  147     464    5236 93
  147     466    4268 46
  147     467    7975 71
  147     472    8472 96
  147     474    1357 89
  147     475    1773 98
  147     478    4760 2
  147     479    2357 61
  147     480    3059 91
  147     482     832 83
  147     483    2531 58
  147     484    3587 26
  147     487    7593 57
  147     492    4793 29
  147     493    2387 96
  147     498    8584 50
  147     500    1662 86
  148     151    9861 64
  148     153    6623 18
  148     154    5611 64
  148     155     148 96
  148     161    2990 80
  148     163     224 88
  148     164    4692 55
  148     165    3758 18
  148     166    8992 21
  148     167    1136 85
  148     168    7686 72
  148     171    1174 61
  148     172    9999 57
  148     173    9817 83
  148     177    6232 80
  148     179    4533 69
  148     181    5803 23
  148     186    6346 85
  148     187    2550 95
  148     189    9558 63
  148     194    2372 100
  148     197    4669 82
  148     204      34 70
  148     205     471 78
  148     206    5469 66
  148     214    2040 36
  148     221     543 77
  148     222    3222 24
  148     229    2401 84
  148     236    4985 46
  148     237    9563 60
  148     240    9534 25
  148     246    9889 24
  148     248     826 12
  148     249    6715 43
  148     251    6695 36
  148     252    2170 79
  148     263    6416 4
  148     265    8496 85
  148     266    4832 97
  148     270    3603 46
  148     275    9816 33
  148     282    1247 92
  148     287    2298 97
  148     290    1630 66
  148     298    3238 29
  148     299    1588 63
  148     303    8552 69
  148     311    2021 31
  148     312    5720 92
  148     315    7091 48
  148     322     407 44
  148     326    9313 77
  148     328    7269 76
  148     329     535 34
  148     332     560 27
  148     334    2849 90
  148     335     549 83
  148     339    5803 34
  148     346    9447 69
  148     353    1023 46
  148     354    2674 15
  148     356    2088 11
  148     358    3698 21
  148     361    5247 5
  148     366    8817 75
  148     368    8571 20
  148     373    5598 80
  148     374    6013 41
  148     375    2130 77
  148     379    4902 79
  148     385    9965 88
  148     392    1269 23
  148     395    2602 81
  148     398    5310 21
  148     403    4545 79
  148     409     694 45
  148     411    3992 48
  148     416    7392 47
  148     418    7298 34
  148     419    5856 9
  148     423    1890 47
  148     424    2375 43
  148     435    8544 58
  148     436     770 73
  148     442    5640 29
  148     444    6965 97
  148     445    2891 18
  148     446    8975 80
  148     450    9711 56
  148     461    8562 56
  148     476    7606 22
  148     477    9237 97
  148     486     617 99
  148     491    3349 12
  148     492    2633 50
  148     493    8285 76
  148     495    2576 19
  148     497    7937 86
  148     499    9491 53
  149     152    6649 73
  149     155    9820 93
  149     156    5503 56
  149     157    5723 48
  149     160    5187 40
  149     164    4629 13
  149     167    8968 43
  149     176    3674 15
  149     177    3710 53
  149     186    9886 65
  149     188    1363 70
  149     201    4542 55
  149     202    7353 85
  149     203    8327 95
  149     204    9880 24
  149     205    3607 92
  149     210    8903 37
  149     211    1007 7
  149     215     490 35
  149     216    3298 16
  149     217    8971 71
  149     221    6725 71
  149     224    4871 94
  149     225     734 54
  149     227    6064 5
  149     228     675 27
  149     230    8863 74
  149     240    1455 79
  149     243    9248 85
  149     244    3728 30
  149     245     616 46
  149     253    9767 74
  149     254     805 38
  149     257    4796 80
  149     260    8785 34
  149     272    3013 72
  149     273    3208 64
  149     277    6834 81
  149     286    5024 63
  149     288    5115 2
  149     295    1129 54
  149     299    5544 42
  149     300     137 33
  149     305    9725 46
  149     307    6730 94
  149     311    1029 18
  149     316    1567 71
  149     318     163 12
  149     325    4181 98
  149     331    9219 85
  149     332    8048 61
  149     334    7986 53
  149     335    9375 81
  149     338     235 65
  149     341    7108 86
  149     343    5669 90
  149     346    3264 96
  149     353    3430 20
  149     355    4146 37
  149     356    4667 26
  149     364    4245 27
  149     366    2204 32
  149     367    5010 61
  149     369    2640 87
  149     370     421 70
  149     373    3675 9
  149     376    8474 15
  149     377     255 11
  149     379    3017 4
  149     382    3216 53
  149     391     375 65
  149     392    3905 97
  149     397    6790 23
  149     398    4368 61
  149     400    3007 10
  149     403    1370 84
  149     410     244 62
  149     411    1731 80
  149     413    5254 85
  149     414    6489 44
  149     415    3231 68
  149     417    4916 94
  149     428    1573 99
  149     429      17 22
  149     431    4456 100
  149     432    9225 28
  149     433    8758 1
  149     435    1482 95
  149     436    6544 24
  149     441    1965 88
  149     443     290 59
  149     445    9007 4
  149     450    2806 67
  149     452    7072 58
  149     461    7157 16
  149     462    9459 25
  149     464    2957 54
  149     466    6224 85
  149     467     220 58
  149     472    2532 66
  149     475     711 62
  149     476    4880 48
  149     483     385 44
  149     484    9217 95
  149     493    7298 93
  149     494    2562 29
  149     496     772 41
  149     498    5544 20
  150     154    1171 43
  150     155    2192 54
  150     159    2099 83
  150     162     888 2
  150     167    1753 75
  150     169    6018 69
  150     172    5031 62
  150     175     505 22
  150     181    4861 46
  150     186    6218 96
  150     187    8943 72
  150     188    1810 18
  150     191    7340 24
  150     193    9140 73
