  300   13454
   74     216    8850 40
   74     220    9590 94
   74     221    1589 97
   74     232    3307 6
   74     234     995 37
   74     239    3348 95
   74     242     158 96
   74     246     831 31
   74     247    8278 17
   74     248    9253 31
   74     249    1680 34
   74     257    7314 20
   74     258     532 93
   74     259    5814 89
   74     261     977 36
   74     262    3489 5
   74     263     608 5
   74     265    1556 86
   74     268    3327 22
   74     275     123 96
   74     276    2731 45
   74     277    4384 53
   74     278    9827 56
   74     281    2045 21
   74     282    4312 46
   74     286     845 68
   74     287    4440 77
   74     288    6753 16
   74     290    8710 92
   74     291    8533 2
   74     297    1604 85
   75      76    7385 90
   75      77    7324 30
   75      80    5759 5
   75      81    1246 70
   75     105    6548 74
   75     106    6888 23
   75     109    3471 80
   75     112    7430 15
   75     114    4131 71
   75     121    7556 3
   75     122    8589 45
   75     130    3543 76
   75     132    8327 47
   75     133    5655 72
   75     137    8808 39
   75     138    1816 61
   75     139    4030 2
   75     140    9790 66
   75     141    3516 78
   75     143    9519 22
   75     150    3211 65
   75     152    4426 76
   75     153    6734 100
   75     156     320 75
   75     157    2666 83
   75     160    3063 59
   75     162    7397 31
   75     165     274 25
   75     167    5771 18
   75     173    1762 40
   75     174    4652 42
   75     178    3661 6
   75     179     153 96
   75     180     232 17
   75     184    7153 7
   75     187    7518 52
   75     194    1840 69
   75     196    1432 77
   75     199    8262 27
   75     200    5452 18
   75     201    9329 27
   75     202    3544 61
   75     204    4229 47
   75     208    8949 50
   75     209    2740 80
   75     212    8585 70
   75     213    9206 99
   75     215    9641 69
   75     218    3214 68
   75     231     134 34
   75     233    8891 63
   75     237    4415 97
   75     238     279 3
   75     248    3974 75
   75     251    4845 54
   75     254    2686 84
   75     255    6942 64
   75     258    8613 44
   75     262    1410 84
   75     272    9206 72
   75     283    4039 52
   75     284    1352 70
   75     288    3230 58
   75     289    1763 96
   75     292    6976 5
   75     293    6864 48
   75     294    7356 43
   75     295    5549 53
   75     296    8224 91
   76      78     360 1
   76      79     819 5
   76      94    8108 71
   76     112    4009 42
   76     113     849 50
   76     115     580 50
   76     120    4236 63
   76     123    5818 19
   76     125     560 58
   76     126    1569 13
   76     129    4944 92
   76     133    5384 98
   76     135    1813 30
   76     137    5026 22
   76     139    6695 69
   76     140    4226 60
   76     142    5913 58
   76     144    5637 43
   76     147    3695 75
   76     155    7920 73
   76     157    8988 79
   76     159    7521 26
   76     160    8794 4
   76     166     627 25
   76     175    5208 43
   76     176    7981 6
   76     189    2169 11
   76     190    1754 51
   76     191    1826 4
   76     196    5493 3
   76     197    2192 93
   76     199    6971 80
   76     207    1406 95
   76     208    6746 12
   76     209     992 69
   76     210    6465 97
   76     212    6261 26
   76     213    7955 89
   76     216    7093 50
   76     217    1090 69
   76     221    8173 68
   76     222    4759 50
   76     223    8793 98
   76     225    5685 4
   76     230    5182 50
   76     232    4063 3
   76     235    2608 32
   76     238    5297 6
   76     242    7214 89
   76     245     114 25
   76     246    7544 52
   76     249     149 16
   76     250    4299 61
   76     254    8359 72
   76     255     691 27
   76     257    7638 96
   76     259    7760 8
   76     260    7568 87
   76     261    8156 64
   76     266     585 48
   76     269    4078 7
   76     272    7358 13
   76     275    1855 98
   76     276    7665 17
   76     277    3575 73
   76     278    8558 19
   76     282    9960 98
   76     283     579 52
   76     290    9425 24
   76     293    8325 42
   77      78    3968 69
   77      81    1015 10
   77      85    7807 46
   77      88    1180 5
   77      89    2051 56
   77      91    3414 84
   77      95    6093 45
   77      96    5155 44
   77      97    2731 54
   77     101    9261 3
   77     107    6990 54
   77     108    1520 60
   77     111    2817 71
   77     112    2643 26
   77     115    9913 59
   77     120    1009 58
   77     129    3537 53
   77     130     959 33
   77     135    5888 46
   77     138    6635 54
   77     139    4362 41
   77     140    9430 47
   77     146    6387 89
   77     148     469 70
   77     150    4143 23
   77     156    5576 83
   77     157    2642 64
   77     159    9076 33
   77     162     184 100
   77     164    4416 18
   77     165    3382 16
   77     166     490 12
   77     169    2185 35
   77     180      92 39
   77     181    3171 18
   77     188     758 51
   77     199    2607 75
   77     202    2194 23
   77     205    8223 4
   77     211    2361 97
   77     217     174 41
   77     219    1915 91
   77     223    3876 32
   77     230    3541 44
   77     231    2930 43
   77     233    7698 62
   77     234    3326 38
   77     236    8599 68
   77     240    3153 76
   77     243    2226 47
   77     245    6030 1
   77     250    5309 12
   77     253    6429 58
   77     261    7286 18
   77     268    3608 98
   77     273    2907 51
   77     277    1993 59
   77     279    2160 68
   77     284    2231 18
   77     287    9217 59
   77     289     428 46
   77     292    6435 63
   77     294      71 3
   78      81    1687 52
   78      83     361 20
   78      84    3320 90
   78      87    8176 6
   78      88    8159 26
   78      90    8182 24
   78      95    2269 86
   78      97    5313 12
   78     100     668 77
   78     103    3830 23
   78     105    2545 34
   78     106    8240 42
   78     108    7119 69
   78     109    3506 11
   78     115     873 7
   78     116    1297 44
   78     122    5442 83
   78     125    3905 62
   78     126      27 48
   78     131    4024 43
   78     132    1482 18
   78     134    9032 59
   78     136    8506 36
   78     138    9784 85
   78     139     400 75
   78     140    1017 90
   78     142    6700 94
   78     145    9750 43
   78     146    6652 44
   78     152     627 84
   78     153    4358 74
   78     158    5868 79
   78     159    7528 48
   78     160    6528 24
   78     180    8053 41
   78     181    7058 55
   78     186    3100 19
   78     193    4853 31
   78     196    8664 47
   78     199    7852 50
   78     204    3986 70
   78     205    9547 65
   78     207    1110 55
   78     211    9940 49
   78     212     108 75
   78     215    5158 47
   78     218    6095 55
   78     232    9459 63
   78     234    5836 14
   78     237    2145 14
   78     249    7351 46
   78     250    7192 4
   78     254    9858 75
   78     258    5914 63
   78     265    5235 19
   78     274     766 73
   78     275    6173 89
   78     278    1388 47
   78     280    7800 49
   78     283    9942 78
   78     287    1861 42
   78     294    6698 4
   78     296    8892 24
   79      84    1787 23
   79      90     931 22
   79      94    4464 88
   79      97    8163 21
   79     100    1772 24
   79     108    1240 16
   79     109    2855 3
   79     120    7035 68
   79     122    1915 5
   79     127    2430 74
   79     128    2994 46
   79     130     951 88
   79     131    7454 44
   79     133    4374 24
   79     134    1151 17
   79     135    3680 72
   79     138    2330 66
   79     142     174 27
   79     146    4567 54
   79     147    9927 62
   79     157    6865 67
   79     160    8785 48
   79     163    4339 49
   79     164    9893 47
   79     167    6235 53
   79     170    4760 71
   79     172     992 59
   79     174    6411 69
   79     177    9016 32
   79     185    9023 58
   79     186    9912 98
   79     191    8833 13
   79     194    7497 89
   79     196     476 52
   79     197    3579 73
   79     200    1586 11
   79     202    1886 12
   79     203    5623 79
   79     206    7069 79
   79     219    6723 73
   79     222    7350 21
   79     223    3369 67
   79     227     865 78
   79     228    1892 74
   79     237    7659 48
   79     240    8018 31
   79     243    6250 16
   79     244    9856 57
   79     245    3469 90
   79     246     959 21
   79     248    4902 10
   79     249    8932 74
   79     250    4950 37
   79     253    1247 16
   79     259     266 28
   79     262    3515 46
   79     265    2021 21
   79     267    2427 95
   79     268    2433 14
   79     270    4414 64
   79     271    1710 13
   79     275    6716 70
   79     276    2014 79
   79     277    6776 44
   79     283    3567 40
   79     285     826 58
   79     291    2347 25
   79     296    4242 35
   79     300    1255 80
   80      81     748 90
   80      82    9746 31
   80      83     186 50
   80      85    4227 79
   80      94     200 14
   80      99    2213 42
   80     107    5273 42
   80     109    2786 97
   80     113    6853 37
   80     116    4094 35
   80     119    7995 23
   80     123    1323 87
   80     125    3084 81
   80     127    1587 44
   80     128     500 44
   80     132    7429 21
   80     134    6471 38
   80     141    9508 8
   80     145    9467 25
   80     149    9322 51
   80     151    4929 11
   80     153    6864 78
   80     157    4558 17
   80     170    2150 29
   80     172    5531 8
   80     174    1249 1
   80     175    5873 67
   80     182    7466 9
   80     183    9848 60
   80     184    9847 67
   80     187    2394 81
   80     188    8605 9
   80     190    4175 76
   80     191    7526 52
   80     193    3288 67
   80     194    1312 11
   80     198    3291 46
   80     208    2630 96
   80     210    9964 43
   80     211    8024 80
   80     216     224 7
   80     219    7139 82
   80     221    6233 90
   80     224    3654 66
   80     225    1550 11
   80     237    8411 52
   80     240    5909 24
   80     241     388 91
   80     243    1831 14
   80     247    7141 38
   80     251    6857 44
   80     254    5398 60
   80     259    1172 24
   80     263    6318 49
   80     267    3470 37
   80     268    7124 38
   80     271    7202 83
   80     273    9187 8
   80     279    1312 9
   80     280    3802 69
   80     281    1200 39
   80     284    9937 25
   80     287    3089 60
   80     291    2539 46
   80     294    2059 19
   81      88    5815 52
   81      90    2442 16
   81      94    1372 17
   81      99    4602 44
   81     102    5931 11
   81     105    3282 81
   81     107     283 58
   81     111     774 30
   81     115    4250 67
   81     122     157 8
   81     123    5623 31
   81     129    7350 79
   81     131    6592 89
   81     134    9966 72
   81     137    1992 10
   81     138    8018 96
   81     139    5531 63
   81     165    9840 45
   81     174    1091 98
   81     175    5659 99
   81     179    1394 37
   81     187    6262 84
   81     188     795 100
   81     191    3490 80
   81     204    8356 65
   81     209    5704 45
   81     211    6878 81
   81     219    1450 85
   81     220    7793 52
   81     222    2871 20
   81     228    1295 39
   81     239    3365 65
   81     245    4203 4
   81     253    8954 76
   81     257    3044 20
   81     260    1096 16
   81     262    1523 14
   81     263    6175 5
   81     264    9664 2
   81     266    4484 11
   81     269     196 62
   81     273    5607 45
   81     278    2252 61
   81     283    1263 54
   81     285    9283 23
   81     288    5461 74
   81     289     880 22
   81     290    9040 61
   81     292    5817 8
   81     294    6262 22
   81     297    7110 72
   81     300    9088 56
   82      84    3440 37
   82      85    2772 81
   82      99    7618 17
   82     100     272 67
   82     102    1876 66
   82     104     246 100
   82     105    9864 57
   82     106    7881 65
   82     110    9865 96
   82     111    4069 5
   82     113     674 59
   82     117    1825 89
   82     121    3652 52
   82     125    6727 59
   82     126    7203 84
   82     128    2223 71
   82     130    9283 63
   82     131    6122 19
   82     132    4757 91
   82     136    3706 76
   82     139    5691 83
   82     144    2685 35
   82     145    5053 81
   82     149     777 1
   82     154    2450 17
   82     159     481 24
   82     162    5325 67
   82     168     165 99
   82     172    2755 51
   82     176    8684 42
   82     178     965 56
   82     179    2349 22
   82     183    7207 50
   82     186    3578 59
   82     188    8051 36
   82     189     829 35
   82     190    2405 90
   82     191    4850 91
   82     194    5972 1
   82     196     690 14
   82     197    4057 15
   82     199    7596 82
   82     200    9142 55
   82     201    9053 76
   82     203    7602 13
   82     204     322 77
   82     208    2739 83
   82     221    7957 60
   82     224    5249 80
   82     226    4364 50
   82     228    8112 67
   82     229     710 88
   82     231    8668 28
   82     232    4700 25
   82     238    1253 3
   82     239    3265 23
   82     245    8644 100
   82     247     832 9
   82     255    9415 27
   82     259    4129 75
   82     261    7717 9
   82     267    1770 42
   82     271    6485 68
   82     274    6823 68
   82     275    3885 81
   82     276    4746 13
   82     277    3154 24
   82     280    9196 67
   82     281    3127 69
   82     284     953 66
   82     291    2954 25
   82     300    6277 51
   83      88    6659 15
   83      90    9184 59
   83      94    2095 7
   83      99    3526 8
   83     100    4491 77
   83     102     292 37
   83     104    3602 77
   83     105    8514 70
   83     107    6769 83
   83     108    7686 98
   83     112    9242 47
   83     117    1333 2
   83     119    6981 97
   83     120    2299 13
   83     127    3263 68
   83     129    5862 46
   83     134    6037 2
   83     137    6164 1
   83     138    7460 55
   83     139     500 95
   83     140     234 18
   83     147    4791 39
   83     148    6193 99
   83     150    3856 31
   83     152    6896 21
   83     153    1392 15
   83     157    8387 31
   83     158     678 7
   83     166    9371 39
   83     167    4798 54
   83     170    2038 96
   83     171    1345 34
   83     175     301 100
   83     177     981 10
   83     183    8495 87
   83     188    1735 64
   83     190    1907 67
   83     192    1732 63
   83     194    1359 31
   83     201    8686 24
   83     204     854 42
   83     209    4533 15
   83     210    6249 70
   83     212    7089 88
   83     217    7865 66
   83     218    7622 100
   83     219    9187 80
   83     220    8568 14
   83     221    1087 90
   83     226    2775 40
   83     230    2531 28
   83     232    4629 66
   83     235    2054 13
   83     252    3173 94
   83     258    9101 39
   83     259    6480 75
   83     265    2661 44
   83     279    7138 7
   83     280    9433 75
   83     287    5375 88
   83     290    5392 39
   83     296    1221 4
   84      86    7069 77
   84      94    5724 21
   84     101    9560 91
   84     108    7952 83
   84     109    7844 12
   84     111     282 53
   84     113    1168 89
   84     114    9146 49
   84     115    7878 89
   84     117    8184 11
   84     119    7917 80
   84     121     150 59
   84     125    8044 9
   84     129    4064 66
   84     132    5955 75
   84     133    9624 6
   84     139     453 41
   84     141    5901 23
   84     147    8674 63
   84     148    3130 46
   84     151    9622 71
   84     155    2445 46
   84     157    6916 70
   84     160    9453 60
   84     162    1244 41
   84     168      46 41
   84     171    2465 85
   84     172     387 58
   84     180    9436 42
   84     182    3605 31
   84     184    6067 85
   84     185    6861 33
   84     195    8953 72
   84     196    2273 21
   84     197    5985 84
   84     198    5523 19
   84     202     942 93
   84     205      81 22
   84     211    7519 85
   84     214    2354 15
   84     215    1516 66
   84     216    6001 81
   84     217    4688 51
   84     221    1353 46
   84     222     392 13
   84     229    9363 100
   84     230    9331 8
   84     234    7382 63
   84     245    2838 86
   84     249    7726 38
   84     254    4742 9
   84     258    1172 19
   84     261    1169 30
   84     263    1246 68
   84     267     435 30
   84     273    2374 43
   84     278    2671 69
   84     280    1348 75
   84     286    2379 44
   84     288    6858 86
   84     290    9834 10
   84     291    4996 29
   84     293    7091 73
   84     297     279 94
   84     299    1776 60
   85     100    3654 59
   85     101     199 7
   85     105    5103 40
   85     108    9657 44
   85     111     359 7
   85     120    2796 42
   85     127    4855 60
   85     128    2959 83
   85     133    4935 46
   85     135    7567 61
   85     142    9340 74
   85     144    8996 44
   85     147    9907 54
   85     148    1021 25
   85     152    9232 69
   85     157    1254 72
   85     160    9984 80
   85     165    2882 88
   85     166     877 98
   85     169       1 85
   85     178    7260 10
   85     179    2470 22
   85     189    1152 41
   85     190    9504 23
   85     192    1124 19
   85     195    5085 41
   85     197     885 89
   85     199    7277 68
   85     200     548 21
   85     206    5412 94
   85     211    1061 99
   85     213    1585 45
   85     215    7523 41
   85     216     541 1
   85     218     443 75
   85     219    8895 45
   85     220    7106 91
   85     224    7736 3
   85     226    8550 56
   85     229    2392 10
   85     231    5635 12
   85     234     240 14
   85     235    1185 32
   85     243    7941 51
   85     249    7236 90
   85     260    4510 33
   85     261    7295 45
   85     266    9797 66
   85     278    8021 12
   85     283    9110 65
   85     285    4649 9
   85     292    6882 29
   85     296    8899 33
   85     300    9949 3
   86      99    3338 74
   86     102    4345 48
   86     103    4755 90
   86     111    9840 79
   86     112    3605 25
   86     118     641 84
   86     122    6521 96
   86     129    4279 19
   86     133    1872 41
   86     135     953 25
   86     136    6483 75
   86     137     995 78
   86     138    2582 8
   86     140    3716 31
   86     141    9267 78
   86     143    8954 35
   86     146    7338 85
   86     152    5997 31
   86     153    6761 22
   86     155    9518 3
   86     156    2547 23
   86     159    5692 37
   86     162    9822 60
   86     163    6446 62
   86     165    4561 78
   86     169    3538 41
   86     178     498 67
   86     179    3087 7
   86     184    5580 71
   86     190    9914 29
   86     195    4299 86
   86     197    2236 58
   86     200    2097 45
   86     207    2121 20
   86     209    9611 53
   86     210    6530 21
   86     215    1313 18
   86     216    1269 77
   86     218    7546 44
   86     222    7968 60
   86     234    2690 78
   86     235    4949 25
   86     237    6958 34
   86     243    2571 28
   86     254     767 15
   86     259    8098 80
   86     262    5843 26
   86     265    4837 57
   86     279    1134 10
   86     284    1389 86
   86     285    2963 41
   86     293     176 37
   86     298    9408 75
   87      88    8683 53
   87      90     462 20
   87      94     457 31
   87      96    3394 43
   87     106    8562 55
   87     109    7243 6
   87     114    7372 57
   87     115    6346 53
   87     116    8317 96
   87     122    8953 85
   87     126    5194 66
   87     129    1546 54
   87     132    1878 35
   87     133    8426 67
   87     134    9805 47
   87     135    9466 70
   87     140    1740 35
   87     141    4542 81
   87     145    7884 56
   87     148    1302 9
   87     153    1268 4
   87     155    6077 61
   87     156    9963 31
   87     157    5684 65
   87     159    5397 41
   87     163    6196 90
   87     165    3869 23
   87     166    9341 69
   87     168    9718 1
   87     171    2542 16
   87     176    5867 93
   87     185    6362 13
   87     186    7979 39
   87     190    7221 88
   87     198     980 46
   87     204    3311 40
   87     205    3916 51
   87     214    6846 33
   87     219    3224 84
   87     220     609 11
   87     221    2916 28
   87     224    4997 1
   87     229    5565 90
   87     231    5459 68
   87     233    8612 33
   87     238    6028 79
   87     241    7508 83
   87     244    1618 51
   87     246    9774 72
   87     253    2196 12
   87     255    4969 91
   87     256    6601 36
   87     257    5752 49
   87     261    7379 46
   87     264    5415 5
   87     265     526 4
   87     266    2836 62
   87     271    3263 72
   87     275    5311 73
   87     281    2032 38
   87     289    1435 15
   87     292    6676 28
   87     296    2633 97
   87     297     245 10
   87     299    2228 53
   88      97    4480 48
   88     102    4750 56
   88     108    5749 70
   88     110    3794 48
   88     112    1450 83
   88     115    5552 36
   88     118     244 27
   88     119    3037 29
   88     121    4815 64
   88     125    6263 46
   88     128    2658 22
   88     133    7914 48
   88     136     713 72
   88     138    6632 85
   88     139    9566 25
   88     152    3617 28
   88     153    3644 93
   88     159    7325 22
   88     165    1689 13
   88     168    2985 84
   88     174    2590 49
   88     176    8450 73
   88     186    3013 77
   88     201    9309 3
   88     204    8924 34
   88     209    2691 80
   88     212    2464 72
   88     213    6129 76
   88     218     580 51
   88     219    6272 74
   88     224    6171 36
   88     225    5336 58
   88     227    1036 5
   88     228    6557 38
   88     237    7699 86
   88     244    3227 41
   88     247    2122 57
   88     248    9524 50
   88     261    7860 34
   88     268    2222 60
   88     270    1876 64
   88     274    6285 90
   88     277     413 10
   88     279    3721 78
   88     280    8764 53
   88     291    8330 81
   88     294    5064 88
   88     296    1380 95
   88     298    2948 5
   89      95   10000 96
   89      97    6644 66
   89      98    5581 39
   89      99    1919 30
   89     100    2502 10
   89     101    2833 73
   89     106    3154 34
   89     107    4676 53
   89     109    9616 68
   89     115    8144 66
   89     116    1022 43
   89     117    7733 84
   89     118    2339 17
   89     122    1371 23
   89     125    6125 27
   89     130    5731 59
   89     132    3725 67
   89     136    7335 95
   89     142    7988 22
   89     145    7975 13
   89     147    5947 75
   89     148    5024 37
   89     153    1381 9
   89     156    5872 57
   89     165    2905 2
   89     168    1722 8
   89     169    1249 93
   89     171    3397 32
   89     173    5944 52
   89     177    5039 100
   89     187    6403 36
   89     191    2282 77
   89     192    3640 57
   89     203    6225 27
   89     206    4159 1
   89     208    8768 79
   89     209    1074 68
   89     210    7060 50
   89     212    3674 62
   89     215    2966 49
   89     220    3965 1
   89     221     658 91
   89     226    4077 26
   89     227    8048 36
   89     231    7629 34
   89     240    3465 56
   89     242     501 35
   89     244    1508 11
   89     249     720 45
   89     253    3252 78
   89     255    9493 47
   89     258    1289 62
   89     261    4862 19
   89     263    2063 8
   89     265    8266 84
   89     266    4608 42
   89     275    3136 58
   89     280    3957 23
   89     284    1672 87
   89     292    7219 67
   89     295    6148 76
   89     297    3878 34
   89     299    4272 35
   90      91    3167 38
   90      93    1386 50
   90      95    6071 68
   90     104    2121 4
   90     105    9418 72
   90     107    8679 8
   90     109    8250 86
   90     115    8363 47
   90     116     846 37
   90     120    7759 43
   90     121    6640 13
   90     124    3475 55
   90     125     895 30
   90     129    7449 32
   90     134    6140 53
   90     136    1228 77
   90     142    3667 17
   90     147    4029 60
   90     148    9358 4
   90     149    3466 78
   90     150    3686 69
   90     151    7727 63
   90     153    3255 74
   90     154     335 17
   90     155    3059 16
   90     159    2809 39
   90     162    3817 70
   90     164    8053 87
   90     165    3780 32
   90     167    9842 76
   90     171     305 92
   90     174    8591 55
   90     176    2224 71
   90     177    9141 98
   90     179    3201 12
   90     186    2776 36
   90     193    2551 68
   90     199    8667 84
   90     202    2717 10
   90     205    3643 50
   90     207    9931 71
   90     208    1490 6
   90     210     560 40
   90     212    4087 97
   90     220    1098 91
   90     224    4391 17
   90     229    3697 48
   90     230    9787 50
   90     232     262 85
   90     236     607 86
   90     237    8714 73
   90     242    5243 32
   90     256    3839 48
   90     257    2333 30
   90     265    8328 61
   90     268    3546 3
   90     269    2121 24
   90     276    2834 52
   90     282    4401 88
   90     287    9695 79
   90     288    1008 3
   90     297    4455 65
   90     298     370 30
   90     300    2689 21
   91      93    8293 23
   91      94    6702 42
   91     102    9821 19
   91     103    2498 95
   91     107    1641 76
   91     110    8908 33
   91     111    9836 30
   91     115    7993 55
   91     121     890 83
   91     123    7139 36
   91     124    9221 62
   91     126    6686 13
   91     127    2922 65
   91     134    3452 46
   91     135    1924 22
   91     138    4427 20
   91     144    6728 76
   91     146    5223 94
   91     154    5872 66
   91     156    1047 68
   91     158    1926 47
   91     159    7538 80
   91     171    7421 67
   91     176    4859 51
   91     178    4578 28
   91     179    1871 49
   91     183    1764 44
   91     195    5905 74
   91     197    2708 39
   91     199    3508 25
   91     204    5837 16
   91     209    6425 80
   91     212    6428 5
   91     214    6053 29
   91     215    3224 25
   91     222    1291 90
   91     223    4893 15
   91     225     531 80
   91     227    2406 99
   91     228    2076 50
   91     231    3289 14
   91     238    9051 21
   91     244    5641 41
   91     246    2817 88
   91     247    9401 92
   91     248    2841 64
   91     251    6899 83
   91     254    9682 73
   91     256    8966 16
   91     258    1377 40
   91     269    5228 53
   91     270     598 100
   91     271    7046 38
   91     272    4406 37
   91     274    6050 68
   91     278    6229 97
   91     279    3449 37
   91     289    3376 40
   91     290    2390 33
   91     294    2754 92
   91     298    8744 51
   92      97    8758 8
   92      98    1428 41
   92     101    3424 45
   92     106    4794 79
   92     111     204 26
   92     115    3408 36
   92     121    7045 86
   92     122    1056 73
   92     129    3414 44
   92     133     163 40
   92     134    6056 83
   92     139    8600 37
   92     141    4845 96
   92     143    7593 67
   92     145     853 49
   92     147    4793 100
   92     151    4818 38
   92     153     427 28
   92     155     604 50
   92     157    5238 50
   92     160    5086 38
   92     163     357 51
   92     168    1266 77
   92     169    8504 39
   92     170    6065 96
   92     171    8961 84
   92     174    1034 37
   92     181    5122 49
   92     185    1961 25
   92     189    5510 10
   92     190    1109 43
   92     193    1331 39
   92     195     530 41
   92     196    6679 75
   92     197    7568 40
   92     200    4987 16
   92     201    2576 58
   92     203    7916 19
   92     212    5290 56
   92     213      79 21
   92     222    2573 33
   92     225    7904 82
   92     226    6802 9
   92     231    2633 21
   92     241    5043 99
   92     243    7904 18
   92     245    7528 12
   92     248    3789 82
   92     249    7304 7
   92     251    4879 94
   92     252    1979 81
   92     253    4849 89
   92     254    2831 64
   92     260    6771 98
   92     271    4894 34
   92     272    6000 41
   92     275    5131 82
   92     280    6178 32
   92     282    7379 100
   92     284    5723 75
   92     288    5034 45
   92     292    1462 89
   92     293    5136 17
   92     296    3281 6
   92     297     297 22
   93      94     829 19
   93      96    2599 4
   93      97    7454 27
   93     100    6073 20
   93     102    4175 64
   93     108    1001 27
   93     110    1372 12
   93     111    9893 25
   93     112    6524 48
   93     115    1310 69
   93     126     907 11
   93     128    3050 22
   93     130    6196 59
   93     135     960 67
   93     143    5633 52
   93     148    5805 77
   93     150    8298 26
   93     151    2468 46
   93     159    3276 56
   93     164    7769 35
   93     171     295 86
   93     173    4864 72
   93     190     834 61
   93     196    9651 99
   93     198    7189 37
   93     199    6230 60
   93     200    3925 41
   93     208    4211 39
   93     209    1699 44
   93     210     516 7
   93     212    8690 17
   93     218    4341 45
   93     222    9099 3
   93     223    1913 56
   93     227    1380 79
   93     230    4634 41
   93     232     193 32
   93     233    8415 25
   93     240    2003 69
   93     243    5018 49
   93     245    4021 86
   93     254    2675 44
   93     259    9926 29
   93     260    9531 19
   93     263    7882 91
   93     266    8809 88
   93     268    3233 17
   93     274    1243 39
   93     275     308 64
   93     276    4687 52
   93     279    9022 20
   93     286     383 43
   93     291    1368 94
   93     295    8194 16
   93     297    1814 53
   94      96    1885 21
   94     100      65 28
   94     102    7696 15
   94     103    2803 37
   94     108     575 51
   94     110     410 72
   94     111    2145 50
   94     123     456 19
   94     125    7016 45
   94     126    4964 49
   94     130    1143 66
   94     131    6331 40
   94     133    3000 63
   94     136     691 63
   94     138    1673 90
   94     139    3629 99
   94     140    5046 26
   94     146    3762 16
   94     147    1493 33
   94     150    6653 87
   94     151    4413 100
   94     153     617 4
   94     156    5518 47
   94     161    7256 43
   94     162    8940 90
   94     163    2349 55
   94     164    8726 98
   94     168    4902 11
   94     170    8322 85
   94     171    3554 61
   94     178    6468 84
   94     179     542 50
   94     182    5828 47
   94     185    7797 26
   94     187    7476 86
   94     189     741 77
   94     192    4995 96
   94     194    7052 69
   94     195    9947 50
   94     198    2725 55
   94     201    8426 4
   94     202    2263 49
   94     205     353 15
   94     212    1697 94
   94     213     779 81
   94     215    8008 14
   94     217    2489 4
   94     220    7944 42
   94     221    8263 27
   94     222      31 93
   94     231    1184 92
   94     232    7859 34
   94     233    9949 37
   94     236    8009 6
   94     237    5509 50
   94     240    9950 10
   94     242    8367 11
   94     246     636 85
   94     249    7738 43
   94     253    5484 75
   94     255    2585 76
   94     256    6054 77
   94     258    1923 48
   94     266    1921 79
   94     269    9883 84
   94     279    9092 76
   94     284     397 91
   94     287    9629 4
   94     292    6853 13
   94     296    3945 45
   94     298    4393 63
   94     299    9727 60
   94     300    6449 29
   95      99    8977 42
   95     100    1857 98
   95     105     416 58
   95     108    1493 5
   95     109    5684 39
   95     111    6447 23
   95     112    4655 80
   95     115    4609 71
   95     118    1911 25
   95     123    9609 71
   95     126    8577 48
   95     127    3283 10
   95     131    5466 7
   95     133    2108 36
   95     134    7609 73
   95     140     698 89
   95     144    1222 16
   95     148    7944 3
   95     150    2010 34
   95     154    4540 55
   95     157    3408 64
   95     161    1006 65
   95     165    4564 61
   95     168    3033 40
   95     175    3346 11
   95     177    2549 35
   95     178    1677 30
   95     180    6637 60
   95     182    3705 55
   95     185    3298 87
   95     187    7971 92
   95     189     156 20
   95     190     894 23
   95     192    2061 95
   95     194    1512 48
   95     195     487 62
   95     197    6921 48
   95     198    1104 27
   95     203    1952 83
   95     206    5127 7
   95     209    1785 8
   95     211    7603 50
   95     215    3185 9
   95     220    2627 20
   95     224    4179 78
   95     228    2679 37
   95     230    2532 95
   95     231    9308 74
   95     235    9201 88
   95     238    1173 36
   95     239    1311 57
   95     251    1775 100
   95     254    6840 41
   95     258    7535 71
   95     261    7349 71
   95     263    2619 25
   95     264    8827 71
   95     267    2252 81
   95     269    5990 51
   95     274    7756 18
   95     284     452 87
   95     285    3214 41
   95     293    4397 56
   95     294     995 91
   95     295    3763 62
   95     297    1702 68
   95     300    4141 58
   96     115     945 36
   96     119    2375 21
   96     120    8459 46
   96     123    6596 12
   96     125    7279 8
   96     126    7532 15
   96     130     130 59
   96     131    5292 80
   96     134    5697 77
   96     138    6637 56
   96     147    1300 86
   96     148    7752 95
   96     151    1812 98
   96     155    3799 45
   96     161     875 58
   96     162    4826 25
   96     163    2431 38
   96     166    1915 7
   96     168    2928 16
   96     178    4635 37
   96     179    2511 33
   96     182    2052 91
   96     187    4791 22
   96     194    4554 50
   96     196    1735 74
   96     199    1160 18
   96     200    7888 62
   96     204    8586 8
   96     209    9456 1
   96     217    6449 12
   96     219    6358 27
   96     221    6107 29
   96     224    8025 99
   96     225    2264 50
   96     226    8600 84
   96     228    6962 40
   96     230    1211 91
   96     233    5906 8
   96     236    6024 52
   96     244    7762 92
   96     246    5473 85
   96     247     573 96
   96     254    9835 99
   96     259    8642 70
   96     265     221 89
   96     273    5139 41
   96     274    9438 72
   96     279    3295 68
   96     281    2570 17
   96     286     571 42
   96     287    6769 85
   96     289    7338 30
   97      98    9877 80
   97     102     756 18
   97     103     241 10
   97     104    1826 99
   97     107    1067 56
   97     109    9670 79
   97     112     626 97
   97     115    1243 93
   97     118    2457 99
   97     120    1481 2
   97     124     633 74
   97     125    5028 28
   97     129     456 26
   97     130    1893 73
   97     131    6539 30
